,user,user_profile,date_review,title,rating,type_visit,num_contributions,review
751,Nadia K,223nadiak,10 novembre 2022,restaurant très bon,5.0,none,3,"C'est la 3ème fois que je viens chez vous et cette fois avec mon compagnon qui n'est pas de LYON mais du Lot et Garonne, je lui ai fait découvrir déjà cette emblème qu'est notre HOTEL DIEU et je lui avait promis qu'on n'irait manger au grand réfectoire emblème également de la gastronomie Lyonnaise, il a adoré comme moi le menu que nous avons choisi était excellent, le service impeccable bref vous continuez à ravir nos papilles et je pense que nous y reviendrons. Merci à toute l'équipe"
752,Val64,JVJTB,10 novembre 2022,Un moment d’exception,5.0,friends,15,"Salle chaleureuse ayant gardé une certaine authenticité , la cuisine y est raffinée, les assiettes bien présentées et le  service impeccable bravo"
753,Francoise L,francoisel124,9 novembre 2022,Bof bof,3.0,family,6,"Service très très lent, pas pro du tout,  pas assez de lumière pour lire le menu , nous n’y retournerons pas dommage"
754,Gaelle F,gaelle26f,9 novembre 2022,Un repas raffiné dans un cadre somptueux,5.0,none,1,Tous les mets étaient délicieux et originaux. Nous avons passé un moment très agréable. Je recommande fortement.
755,floriandebilly,floriandebilly,8 novembre 2022,Déjeuner d'affaires,1.0,business,1,"Je n'ai pas l'habitude  de rédiger des avis mais je fais une exception pour le Grand Réfectoire de l'Hôtel Dieu. A éviter à mon avis !
Passé la bonne surprise du cadre, le reste ne suit vraiment pas dans l'assiette. J'ai commandé une burrata et des noix de Saint  Jacques,  dans le menu. Quelle déception lorsque le serveur m'apporte une demi burrata et seulement 2 noix de Saint  Jacques.  36 € pour ça, on frise l'escroquerie..."
756,cubmaggi,cubmaggi,6 novembre 2022,Moment très agréable.,5.0,none,20,"Très bon service.
Cadre magnifique.
Mets gouteux.
Prix raisonnables.
Ambiance parfaite en couple.
On reviendra."
757,Carole L,carolelN5967OL,6 novembre 2022,Repas excellent dans un cadre magnifique,5.0,none,1,"Très bon accueil, service sympathique, un peu long. Nous conseillons ce restaurant tant pour la présentation que pour la qualité du repas."
758,Boudou3011,Boudou3011,6 novembre 2022,Agréable moment,5.0,couples,57,"Nous avons passé une agréable soirée dans un cadre unique. Le service ainsi que les plats sont de qualités.
Belle expérience Lyonnaise !"
759,Grotimoun@msn.com,Westindiesdelight,5 novembre 2022,Repas samedi midi le 5 novembre 2022,4.0,family,1,Nous avons passé un bon moment dans ce restaurant. Les plats étaient délicieux 😋 seulement nous avons trouvé qu'ils étaient un peu juste niveau quantité...
760,MaxCalderini,MaxCalderini,5 novembre 2022,Un agréable moment dans un lieu magnifique.,5.0,none,98,"Un accueil souriant, un service souriant et sympathique, des plat gouteux et délicieux.
Un lieu chargé d'histoire où il fait bon se poser et se recharger."
761,Stéphane D,stefdegueurce,5 novembre 2022,Déjeuner samedi midi,4.0,none,16,"Formule avec un bon rapport qualité prix .  Dommage que le service ne sois pas à la hauteur . Plats er dessert servis en décalé , un peu embarassant de déguster seul son plat dans un tel endroit et moment de partage . & quart d'heure pour avoir de l'huile d'olive et obligée de demander sel poivre et du pain ... Mais maltés ça en cuisine les plats sortent trés bien .."
762,Virginie,Virginie_Lq,5 novembre 2022,Restaurant à faire sur Lyon,5.0,couples,1,"Nous avons passé une agréable soirée dans ce restaurant. Les plats sont recherchés et raffinés. Le personnel est bienveillant et très professionnel. Service rapide, pas d’attente entre les plats. Je recommande !!"
763,Fred J,918fredj,5 novembre 2022,Dîner,3.0,family,1,"Très bonne soirée, très joli cadre, service attentionné mais long. Je pense que nous avons attendu le dessert environ 30 minutes.
Entrée et plat bon et original (très bonne échine de cochon) mais un des plats (veau) était froid, dommage. Pas vraiment conquis par les dessers du menu, même si la présentation de l’assiette était flatteuse.
Rapport qualité prix assez moyen."
764,physiqueetcie,physiqueetcie,4 novembre 2022,Déjeuner en famille,4.0,family,684,"Menu bon rapport qualité prix 
Soupe goûteuse, plat principal très bon, dessert un peu simple, café très long 
Serveur sympathique 
Belle endroit plein d’histoire"
765,Fabilo13,Fabilo13,3 novembre 2022,une bistronomie accessible,5.0,none,105,"Lors d'une escapade à Lyon nous sommes venus découvrir la formule entrée-plat-dessert à 24€50 du midi, rien à redire si ce n'est le délai un poil long entre les plats. Voici une formule qui permet de découvrir des plats de qualité à moindre coût, avec des produits simples mais signé d'un maitre de la restauration. Nous reviendrons c'est certain."
766,Sag V,924sagv,3 novembre 2022,Moment très agréable,5.0,none,3,"Tout était parfait. Nous avons été très bien reçus : l'accueil,  le service très pro, la qualité du repas."
767,Christine M,christinemA4168ND,3 novembre 2022,Déjeuner au Grand Réfectoire,5.0,none,5,"Excellent qu'il s'agisse de la cuisine, la présentation, l'accueil et le professionnalisme du personnel. Je recommande."
768,SylouDoudou,SylouDoudou,1 novembre 2022,Ras,5.0,family,36,Très bon accueil. Restauration impeccable et délicieuse et personnel tres a l’écoute. Rien à redire. Cadre exceptionnel
769,Christèle B,944christ_leb,1 novembre 2022,Déjeuner en famille,4.0,family,1,"Bon rapport qualité prix. 
Les vins servis aux verres sont néanmoins de qualités très inégales et la réservation accordée pour les créneaux de 14h n’est pas complètement assumée par le personnel de service… vous avez intérêt à manger vite faute de vous retrouver avec l’équipe de nettoyage !
Je recommande malgré tout cet établissement de qualité mais à des horaires plus traditionnels !!"
770,Jean-Claude,JCL69300,29 octobre 2022,Une vraie révélation !,5.0,family,3,"Le lieu est unique, le personnel très accueillant, et la cuisine à la fois originale et de grande qualité. Sans aucun doute le meilleur rapport qualité/prix personnellement rencontré depuis très  longtemps."
771,Pascale M,pascalemT5546WD,29 octobre 2022,Déjeuner d'été fin octobre,4.0,none,5,"Tout était parfait, mais j'avoue avoir été déçue de ne pas retrouver la terrasse qui avait motivé en partie ma réservation chez vous"
772,audrey7369,audrey7369,29 octobre 2022,Parfait 😉,5.0,friends,228,"Très bonne table. 
Repas de qualité,avec un service irréprochable.
Décoration ""Harry Potter"" pour Halloween très réussie.
Bon rapport qualité prix, à refaire."
773,laurentbourgois,laurentbourgois,27 octobre 2022,Excellent !!!!!,5.0,family,3,"Cuisine, lieu, personnel, .... tout était parfait !
Que dire de plus quand rout est bon.
Si ce n'est ... 
Merci !"
774,michel53lyon,michel53lyon,27 octobre 2022,Belle découverte et bon rapport qualité-prix,4.0,none,9,"Bonne cuisine originale et choix varié.
La salle est très belle mais le décor est un peu terne (manque de couleurs)
Le seul bémol concerne les toilettes : chasse d'eau à moitié abimée (dans les deux WC), un robinet défectueux et manque de savon  ... un restaurant de cette catégorie devrait y prêter plus d'attention!"
775,manonhuot,manonhuot,26 octobre 2022,Un voyage gustatif,5.0,family,4,"Nous avons passé un merveilleux moment avec un service de qualité et des serveurs gentils, des plats délicieux et travaillés, tout ça dans un cadre idyllique et dépaysant 
Je recommande à 100%"
776,GR,gr01220,24 octobre 2022,Très belle soirée,4.0,none,4,"Superbe endroit, beaux décors, bon accueil, nourriture aux goûts spéciaux et variés, excellente. A recommander."
777,Dominique M,LaMique92,24 octobre 2022,Jolie découverte,5.0,friends,167,"Accueil sympa. Service souriant, dynamique et efficace. Un régal ds les assiettes (rillette de cabillaud, saumon carttes Mandja et 1000 feuilles figues, framboises et praliné). Ah, j'oubliais: très belle salle."
778,NATHALIE P,nathaliepU4355SD,24 octobre 2022,Bien,3.0,none,3,"Nous avons mangé pour le déjeuné.  C'est bon, mais sans plus. Je n'ai pas aimé le dessert pas de goût."
779,barbara l,bajebopa,23 octobre 2022,menu dejeuner du jour,5.0,none,7,"tres bon rapport rapport qualité prix  dans ce lieu exceptionnel dans une ambiance de brasserie,un bon moment"
780,Yleng,YLENG69006,22 octobre 2022,Déjeuner samedi,4.0,couples,1,"Très joli décor, ancien presbytère rénové avec goût. 
Bon service, nourriture satisfaisant mais pas exceptionnelle."
781,Gounou,Gounou,21 octobre 2022,"Cadre somptueux, personnel agréable, nourriture OK",4.0,friends,46,"Le cadre est somptueux, le personnel sympathique et efficace, la nourriture OK (menu du jour) sans plus.
Bilan très positif"
782,Nad,775nadimk,21 octobre 2022,Très bien,5.0,none,4,"J'avais réservé pour midi pour fêter l'anniversaire de mon épouse. Le restaurant est spacieux, le personnel est sympa et attentionné (ils n'ont pas oublié la bougie d'anniversaire demandée lors de la réservation). On avait pris les menus à 39 euros. Les plats étaient bons"
783,jblchristel,jblchristel,16 octobre 2022,Très bien mais des choses à améliorer,4.0,none,57,"Rien à dire sur le cadre, magique, ni sur la cuisine goûteuse et les cuissons maîtrisées. Par contre quelques couacs en service: 2 menus pour 4 personnes, pas plus (et en anglais de base...). Des apéritifs qui arrivent en même temps que l'entrée, bof... Une erreur dans un plat (heureusement vite rectifiée).
Bref une jolie expérience et des serveurs attentionnés et souriants mais l'ensemble est à améliorer, surtout pour 60 euros / personne."
784,Clara G,532clarag,16 octobre 2022,Un régal,5.0,couples,8,"Une expérience incroyable. Le cadre est spacieux et agréable dans l’hôtel Dieu. Le repas était délicieux, surtout le suprême de volaille avec ses pommes de terre fondantes. Un régal!!"
785,Valérie A,Leontine15,15 octobre 2022,Excellent déjeuner au restaurant Le Grand  Réfectoire,5.0,none,1,Tout était délicieux de l’entrée jusqu’au dessert pour un prix plus que raisonnable et tout cela dans un cadre magnifique avec un service attentionné.
786,voyageursasie,voyageursasie,15 octobre 2022,À faire,4.0,friends,224,"Très bel endroit (même si le mobilier est de piètre qualité).
Les plats sont bien préparés et bons. Le personnel est sympathique et relativement efficace."
787,Coralie F,101coralief,15 octobre 2022,Délicieux moment,5.0,couples,1,Cuisine délicieuse dans un cadre magnifique. Nous avons demandé une création de cocktail. Délicieux! Un très bon moment
788,Benigne L,BenigneL,14 octobre 2022,"Cadre sympa, bon service et bonne nouriture",5.0,none,249,"D'abord le cadre, qui est vraiment très agréable dan cet ancien grand réfectoire.
Puis le personnel très professionnel, table ronde comme demandé, tout le personnel sans reproche (et le serveur qui a trébuché mais n'a rien renversé, bravo a lui)..
Et enfin les plats classique mais avec une petite touche originale : salade lentille avec cacahuète, saumon mais avec sauce soja et le dessert mangue et chocolat exquis."
789,Favienne C,faviennec,10 octobre 2022,AGREABLE MOMENT,5.0,none,4,Repas offert par les enfants dans un cadre que nous connaissons bien dans lequel la rénovation est juste magnifique.
790,Remi F,97remif,8 octobre 2022,Un super moment en famille,5.0,family,3,"Une adresse incontournable à Lyon. Tout est parfait, le cadre, le service, la qualité des plats. Je recommande à 1000%"
791,J V,jv604,8 octobre 2022,Un cadre historique d'exception pour une cuisine raffinée,5.0,none,6,"Parfait pour un déjeuner d'affaires dans ce cadre historique et surprenant. Une équipe de serveuses et serveurs très sympathique avec un service discret et attentionné. Cuisine raffinée, avec des portions juste comme il faut."
792,jean-guy P,334jeanguyp,8 octobre 2022,Un restaurant a tester..,5.0,family,32,Repas excellent goûts et saveurs incomparables en plus un service irréprochable..les serveurs sont à l écoute et aus envies des clients en plus le cadre est agréable 
793,sauze c,sauzec2021,8 octobre 2022,Repas en duo,5.0,couples,2,"Cuisine raffinée et novatrice
Un service au top
Prix très abordable
En un mot superbe moment
A refaire"
794,Camille IMCD,camillouxn,7 octobre 2022,Grand Réfectoire + Officine Dîner Pro,5.0,none,1,"Dîner d'affaires, à 9, au cœur de l'hôtel Dieu. 

Le restaurant : Cuisine raffinée dans un lieu d'exception. Les prix sont plus que corrects pour un Bistronomique représenté par un chef doublement étoilé (39€ l'entrée plat dessert). Vous prenez place dans l'ancien réfectoire des sœurs, sous des voûtes majestueuses : une architecture qui mélange parfaitement le passé et le présent. Le service est irréprochable et rapide. Aucune gêne dans nos discussions, tout est naturel et sans accroche. 

L'Officine : Laissez vous tenter par un cocktail à l'étage pour conclure votre repas. Entre lumières tamisées et une ambiance jazzy, le rooftop a un caractère unique : un lieu paisible avec une vue imprenable sur le dôme éclairé.  Les cocktails sont très bien dosés, on conseille le Royal Praline pour finir d'épater nos convives avec une spécialité lyonnaise. Service équivalent à celui du restaurant. 

Bravo aux équipes. Je n'ai pas eu, ne serait ce qu'un seul retour négatif de mon groupe. (Petit bémol sur le Mojito, et la photo complètement floue prise par un membre de l'équipe ahah)."
795,Olga M,Dream605038,5 octobre 2022,TRES BON RESTO,5.0,friends,3,":
Cuisine tout en finesse  et goûteux... 
Super  Accueil...
Un peu plus dans l assiette...ce sera le top.."
796,CORINNE D,corinnedX1109OC,4 octobre 2022,Un bon moment dans un lieu agréable !,4.0,none,1,"J'aime cet endroit emprunt d'histoire, l'alliance moderne et historique m'enchantent. L'accueil du personnel est souriant, attentionné.
J'apprécie la qualité des produits et la présentation des plats néanmoins un petit bémol un plat chaud aurait été le bienvenu (il était un peu froid)."
797,reinedebourgogne82,reinedebourgogne82,2 octobre 2022,La qualité a bien baissé,3.0,none,174,"Venues il y a un peu plus de deux ans, nous avions été satisfaites. Là, hormis les entrées, le plat, comme le dessert étaient médiocres."
798,Erick13300,800ericg,30 septembre 2022,Mitigé,3.0,business,86,"Globalement bon rapport qualité /prix avec un service disponible et souriant 
Sûrement revoir la partie toilettes pas vraiment au niveau dommage pour un établissement comme celui là on aurait pu avoir plus de propreté"
799,Cec A,68ceca,29 septembre 2022,"Un bon moment, des saveurs délicates",5.0,none,5,"Service parfait et rapide ; plats délcieux, juste un peu trop bruyant mais cadre très sympa ; un bon moment"
800,Rachel M,macknera,26 septembre 2022,Repas,3.0,friends,1,Assez moyen pas de plateau a fromage et quantite proposee inadequate cadre tres agreable pas de sucre pour le cAfe et personne n’est venue qd on l’demande
801,Fripouille69,Fripouille69,24 septembre 2022,Toujours excellent.,5.0,none,1483,"Après un très bon apéro à l’Officine, un très bon repas sur la terrasse du Grand Réfectoire. Cadre agréable, un bon service et le contenu de l’assiette toujours aussi bon. De bons produits avec du goût, des cuissons parfaitement maîtrisées, un prix raisonnable. Que du bonheur. Un lieu qui est une valeur sûre et que nous avons beaucoup de plaisir à fréquenter."
802,Delphine L,delf3004,24 septembre 2022,Aussi bien à titre perso que pro 😀,5.0,family,1,Cadre et service et évidemment qualité du repas ! Tout a été parfait ! une belle table lyonnaise à faire en famille ou en déjeuner pro
803,PamEstLà,PatEstLa,21 septembre 2022,Repas d'affaires,5.0,none,3,"Cadre magnifique, personnel aux petits soins, nous avons été bien conseillées pour les vins. Toujours satisfaite de ce restaurant, j'adore !"
804,Genevieve c,547genevievec,21 septembre 2022,Bien.,4.0,couples,1,"Personnel stylé. 
Plat un peu trop salé. Peut-être pourriez-vous présenter du sel sur table et moins saler les plats. 
Bonne expérience néanmoins."
805,Pascal G,pascalgC7999NA,15 septembre 2022,Repas en famille,5.0,none,1,"Restaurant dans un lieu magique.
Beau cadre, service sans chichi mais attentif. Qualité des plats. Rien à redire."
806,marylenerilli0t,marylenerilli0t,14 septembre 2022,sortie entre copines,3.0,none,14,"rapport qualité prix pas a la hauteur
une entrée de 3 crevettes et surtout beaucoup de pommes de terre
ma copine devant un plat de pâtes avec très peu de sauce et rien d'autre donc très sec
assez déçue par ce repas très banal, ayant souvenir d'un brunch magnifique le dimanche matin,dommage le lieu est superbe"
807,Laura05,lauradallavalle05198,11 septembre 2022,Découverte Grand Réfectoire ❤️💞,5.0,solo,4,"Bonjour

Je recommande ce restaurant... !
Irréprochable Très Bon Accueil.... Personnel Gentil serviable, a l écoute !
Propreté irréprochable décoration magnifique 😍❤️💞❣️

Soirée très agréable..... Je suis allé au grand réfectoire pour ma fille Zoé ❤️💞❣️
Je l aime 
Sa maman laura.

Je t aime Zoé ❤️💞
Maman Laura 😔💒❤️💞💞
Je pleure ma fille a lyon ma  fille que j' ai tant aimé ❤️❤️❤️❤️☀️✨

Filet de Bar ..... Excellent !
Vin de qualité ! Condrieu Fruité ❤️💞✨ Excellent."
808,cathycc66,cathycc66,10 septembre 2022,Déception immense,2.0,family,3,"A fuir. Le cadre est magnifique, mais le service et le repas certainement pas au niveau. 
Une vague impression qu’on se moque de vous. Dommage."
809,Chloé M,chloe_vahine,5 septembre 2022,Au top !,5.0,family,159,"Salle majestueuse.
Service très bon.
Carte très complète et adaptable aux allergies.
Nous avons passé un très bon moment !"
810,Géraud B,524g_raudb,4 septembre 2022,Excellente table,5.0,family,1,"Carte très intéressante, personnel très agréable, bon rapport Qual/€. Repas excellent dans un cadre très sympathique.

Je recommande bien évidemment."
811,MJLyon,MJLyon,3 septembre 2022,Merveilleux !,5.0,couples,32,"Lieu magique, équipe de la salle au top, toujours aux petits soins et efficaces ! Que dire des cuisiniers, menu à 25€ ou 36€,quels que soient les plats, c'est parfait et quelles saveurs !
J'ai rarement mangé des pâtes cuites à la perfection comme ce fût le cas. 
Bravo et merci à tous, nous passons toujours un excellent moment dans ce magnifique établissement."
812,Dream741965,Dream741965,2 septembre 2022,Moyen,3.0,couples,4,"Cadre magnifique,service correct,
cocktail sans alcool et dessert delicieux,
mais inégalité de quantité entre le saumon, avec un accompagnement tres discret,2 petits bouts de carotte...
et la volaille  tres correctemnt garnie,pomme de terre,lardons,
 tout ça pour le même prix..
En somme,prix un peu élevé ."
813,Tokaaaaaa,Tokaaaaaa,25 août 2022,Déjeuner au Grand Réfectoire,5.0,none,14,Super déjeuner à l'intérieur (même si la terrasse faisait très envie également)... Mais il y a une autre ambiance à l'intérieur. Je recommande vivement. Plats très bons et personnel très sympa
814,Nelly B,N3807HGnellyb,25 août 2022,Escapade gourmande,4.0,couples,1,Escapade gourmande très agréable. Des goûts dépaysants avec des produits antillais disséminés avec délicatesse. Un très bon moment sur une jolie terrasse dans l'hôtel dieu rénové avec soins.
815,Marine,PuceBlue,24 août 2022,Dîner au Grand Réfectoire,3.0,couples,2,"Nous avons passé une très belle & agréable soirée sur la terrasse du restaurant , sous un ciel étoilé… 
Nous avons dû attendre un peu avant que le serveur vienne prendre notre commande mais le reste du service était très bien.
En revanche certains plats étaient beaucoup trop gras (vinaigrette de lentilles et courgettes, et le saumon - carottes -pesto) ce qui a gâché mon repas . C’est dommage !"
816,Florent R,320florentr,11 août 2022,Très bel établissement,5.0,friends,34,"Très bel établissement avec une cuisine raffinée. Le suprême de volaille était parfaitement cuit et excellent. Bravo à l'équipe.
Seul petit bémol, une carte des vins restreinte avec des vins un peu jeunes pour être dégustés, mais quelques belles maisons (jaboulet, montez...)"
817,Alexis B,P2808KWalexisb,11 août 2022,Cadre agréable et nourriture excellente,5.0,friends,1,"J'ai beaucoup apprécié la salle et la cuisine visible, ainsi que les explications écrites sur l'historique du lieu jointes avec le menu, mais aussi le personnel agréable,
et surtout la cuisine vraiment excellente avec des mariages de saveurs très efficaces.

Je reviendrai 😁"
818,Calvintristan,Calvintristan,10 août 2022,Quelques fausses notes,4.0,couples,412,Quelques fausses notes dans ce repas au cadre enchanteur.déjeuner le midi nous avons pris deux différents menus afin de comparer la différence de prix .entrée délicieuse ensuite le plat présenté n est pas le bon donc retour en cuisine avec de l attente mon conjoint ayant deja son plat .pâtes sans saveur particulière pas assez relevée sauce assez fade .Pour le dessert le macaron framboise du menu n est plus disponible on nous propose une gaufre framboise en remplacement que nous acceptons avec plaisir rebondir c est bien! Le dessert arrive la garniture framboise et sa crème délicieuse mais la gaufre très très sèche😞mon mari a eu du mal à la couper et à la déguster dommage.L endroit est magique mais il reste encore quelques erreurs à rectifier
819,Lucette L,535lucettel,10 août 2022,Bonne cuisine mais service imparfait,4.0,none,18,"Bons plats mais le personnel de service pas au top. Il ne s'occupe pas des clients comme il devrait dans un tel établissement. Par contre il plaisante entre eux sans faire attention aux clients.
Aucune présentation des plats."
820,Philippe D,philippedC8304PB,10 août 2022,Toujours un immense plaisir de revenir,5.0,none,2,"Dans un cadre exceptionnel, un repas excellent, comme toujours. J'y reviendrais avec  plaisir. Incontournable à Lyon pour l'histoire de ce site, la qualité de la cuisine et l'acceuil"
821,bouchon,andcfrea,6 août 2022,Bonne cuisine ds un joli lieu,5.0,couples,71,"Soirée en couple dans la salle intérieur qui a gardé sans dénatuer l ancienne salle de l hôtel dieu
Cadre chic sans trop en faire
Côté cuisine ; carte assez courte mais rien de grave car cela garantie fraîcheur produit
Menu 39 euros le soir entree plat dessert ou 59 en 5 services
Les plats était bons ; quantité suffisante

Au final une bonne soirée"
822,Sightsee61222856641,Sightsee61222856641,5 août 2022,Je recommande,4.0,couples,1,"Entrée excellente, plat savoureux mais moins élaboré que le précédent ; dommage pour le côté crescendo. Rien à redire à part ça et les godiveaux manquants !"
823,jean-luc,ScQCQCqsc,5 août 2022,dejeuner,2.0,none,4,bon déjeuner mais service aléatoire. Dommage pour un restaurant de ce standing et dans ce lieux superbe
824,Laurent P,laurentp93,4 août 2022,Très bonne table.,4.0,none,229,"Une cuisine et un service d'un réel bon niveau. Les plats sont bons, bien présentés et de qualité. Le service est à la hauteur. J'y retournerai."
825,Maminote,Maminota,4 août 2022,Très bon moment,5.0,none,277,"Ambiance très agréable dans ce lieu classé.
Très bon repas et service impeccable. Serveurs très sympathique."
826,Janique T,janiquet2015,3 août 2022,Délicieuse soirée en couple,5.0,couples,20,"Venue au tout debut de l’ouverture, j’avais été un peu déçue. Hier soir, tout m’a réconcilié avec ce bon restaurant. Le menu du soir était délicieux,  le service efficace et attentionné."
827,Emilie L,emilielR884QZ,3 août 2022,Super endroit au coeur de Lyon,5.0,none,1,"Le repas était délicieux, ils adaptent leurs plats aux enfants. Le cadres que ce soit en extérieur ou en intérieur est top !"
828,Franck F,thomascN8672TD,2 août 2022,Menu « Découverte » un peu chiche !,3.0,couples,3,"Un lieu magnifique, un très bon moment.
Mais un bémol sur les saveurs : burrata fade, suprême de volaille un peu « raide ».
Et une différence notable de quantité et présentation entre le plat à la carte et celui du menu, alors que le menu est à 36 Euros et le même plat à la carte à 24 Euros (pour le suprême de volaille).
Certes cela fait l’entrée à 12€ dans le menu au lieu de 18€ à la carte, mais 18€ c’est cher payé pour une petite salade de lentilles.
Bref, on paye le lieu. C’est normal, mais il faut le savoir !"
829,Pereira C,10pereirac,1 août 2022,Déjeuner,3.0,friends,1,"Tres bonne accueil, service du 1er plat plus de 45mn sauf qu'il y a eu une erreur on m'a servi le 2ème plat celui ci est reparti en cuisine. Mon entrée est arrivée puis tout a suivi son cours.
Au moment de la note un plat supplémentaire m'a été comptabilisé puis remboursé en espèces apres m'etre manifestée. Durant le service le serveur c'est aimablement excusé de cette erreur. Service long mais délicieux."
830,Emi L,720emil,1 août 2022,Service pas à la hauteur,3.0,family,248,"Le service ne fait pas honneur au travail du chef et c'est dommage. Il est plaisant d avoir des plats travaillés et originaux. Mais quand les serveurs détournent la tête quand vous les cherchez et ne font pas attention à vous servir la bouteille à 100 euros que vous avez commandé, ben ça gâche le plaisir. Aucune annonce des plats servis qui sont posés sans aucune délicatesse sur la table. Non, on ne reviendra pas, et c'est avec regret. "
831,Lau_Ra69,Lauraseigneur,31 juillet 2022,Super moment,5.0,friends,29,"Le Cadre est parfait, le service est au top, les plats sont bien exécutés et le personnel est très aimable. Nous avons passé un très bon moment dans ce lieu historique"
832,Dominique M,77dominiquem,28 juillet 2022,Grand réfectoire Hôtel Dieu Lyon,5.0,couples,88,"Un grand chef  le goût les produits et un tartare 
Complément différent à base de truffe très bon mélange sale sucre
Étant lyonnais le Grand hôtel Dieu fait partie de Lyon et le chef  sait marier la cuisine classique 
Et le goût des Antilles beaucoup de goût et de saveur"
833,Béni,Benivoyage,25 juillet 2022,Ressenti mitigé,3.0,none,10,"Le lieu est superbe, de bons produits , des plats intéressants mais quelques couacs en cuisine ( cuisson) et en salle , pas un mot d'explication de la part  notre serveuse débordée, plats juste posés très rapidement , on a du réclamer pain, eau...dommage"
834,gilougilou2016,gilougilou2016,22 juillet 2022,Passer votre chemin,1.0,none,3,"Très très décevant. Menu inadapté pour la saison et plat médiocre et beaucoup trop salé, la cuisine n'est absolument  pas gastronomique, et les prix sont  très élevés.  J'habite à Lyon et il y a beaucoup de restaurants qui valent le détour, mais surement pas celui-ci."
835,JMPMZT,JMPMZT,16 juillet 2022,Déjeuner,1.0,family,4,Le décor est juste incroyable par contre la salle cesar était trop salée et une partie de la salade était cuite... le filet mignon n'était pas tendre.. nous sommes très très déçu.  Je ne recommanderai absolument pas
836,paschris,cricri69chevalier,16 juillet 2022,Mets et cadre = accord parfait,5.0,none,14,"Personnel accueillant et agréable, plats excellents et raffinés, cadre atypique mais calme, frais et reposant par ce jour de juillet particulièrement chaud.
Nous reviendrons peut-être en soirée pour voir la différence avec les lumières et l'ambiance sûrement plus feutrée de la nuit."
837,Xavier J,149xavierj,16 juillet 2022,Partage entre amis,5.0,none,3,"L’ambiance fut conviviale et agréable.
Le service fut rapide et efficace.
Merci pour votre accueil.
Nous reviendrons avec plaisir prochainement."
838,Bambi2009Bisous,Bambi2009Bisous,15 juillet 2022,Très bel endroit,5.0,business,60,"Excellent accueil.
La carte est variée. 
Les plats sont excellents.
Je recommande sans aucune hésitation et je reviendrais avec plaisir en famille. 
Merci à toute l'équipe."
839,Jobilyon,Jobilyon,15 juillet 2022,Très bon moment..,5.0,couples,7,Un très bon moment passé dans la salle du réfectoire. Service très attentionné. Plats très bien présentés et délicieux.. Une très bonne adresse au coeur de l'hôtel dieu..
840,Florence,Sherpa58720578203,15 juillet 2022,Une Découverte enchantée !,5.0,couples,1,"Un verre de vin accompagné du « rocher antillais » (acras de morue) sur la terrasse dominant le bâtiment superbe.
Un dîner au Réfectoire des Nonnes, où les subtilités des épices amadouent le palais des plats servis par une équipe aux petits soins menée par un délicat Directeur.
Je vous recommande ce doux moment aussi bon pour les papilles que pour les yeux ❤️"
841,OMDV,B2400HHolivierm,12 juillet 2022,Un bel endroit à recommander,5.0,none,2,"Bon accueil, service de qualité, plats très frais et gouteux. Un repas en tersasse très agréable dans un lieu d'exception."
842,Jacqueti,Isaljac,12 juillet 2022,Coup de coeur,5.0,family,112,"Je me suis régalée. Tout était excellent. Le sommelier nous a proposé de bons vins. Les plats sont bien quantifiés pour pouvoir manger les desserts, mais on ressort repu pas d’inquiétude. Le personnel est très agréable. Le clou du spectacle était d’être dans les cuisines, je recommande cette expérience !"
843,Didier R,414didierr,9 juillet 2022,La grande déception,2.0,friends,72,"Mon poulpe arrive nappé de parmesan...je n'aime pas le fromage et il n'était pas mentionné  sur la carte...le serveur sympa me le ramène sans...mais voilà qu'un chef de sallle encravaté'beaucoup trop fier mais pas assez humble, vient quasiment me faire la leçon comme si j'étais coupable de quelque chose. Au final mon poulpe était moyen. Mon dessert à la Chartreuse était assez peu goutu....mon verre de Condrieu était correct mais peu généreux.  Je connaissais le chef depuis Monaco, mais là alors que je me faisais un plaisir de venir découvrir ce lieu magnifique, eh bien je suis tombé de haut. Et les gens qui prennent de haut les clients en leur laissant à penser qu'ils sont idiots sont à banir des salles de restaurant"
844,s l,sl532,6 juillet 2022,On en parle du service?,2.0,family,116,"Soirée d’anniversaire. Nous sommes placés et devons attendre 20 mn avant que l’on nous propose l’apéritif… assez de temps pour se rendre compte qu’un de nos verres est sale, très sale… le rouge à lèvres devait être waterproof…
Nous commandons enfin l’apéritif, 2 mn plus tard un autre serveur vient prendre la même commande ??? Attente d’un aller retour à Reims pour les coupes de champagne . Enfin! Et bim! L’entrée est servie en même temps! Cela s’appelle l’aperentrée! On rattrape le retard et hop tout s’enchaîne très vite, nous avons l’impression d’être dans le TGV qui essaye de rattraper le retard.
Bref beaucoup d’amateurisme dans le service qui nous fait oublier que le repas était plutôt bon!"
845,Marie B,Marrrrrix,6 juillet 2022,Lieu magique et cuisine raffinée,5.0,none,1,"Rénovation du lieu magnifique, dans l'ancien réfectoire de l'hôpital. On se croirait dans une église, un cadre exceptionnel. Et dans l'assiette, parfait aussi. Excellent poulpe et son risotto. Bravo !"
846,BeeLyon,BeeLyon,6 juillet 2022,Endroit charmant a découvrir sans hésiter,5.0,business,23,"Cadre toujours magnifique malgré le vent, service efficace et agréable. Le Menu découverte est très bien également. Je reviens toujours avec plaisir"
