,user,user_profile,date_review,title,rating,type_visit,num_contributions,review
676,Lucie G,17lucieg,22 octobre 2017,Parfait,5.0,couples,10,"Une cuisine authentique et délicieuse. 
Un Service irréprochable. 
Un vrai bouchon lyonnais loin des attrapes touristes que l on peut trouver dans le vieux Lyon. 
Pensez à réserver !"
677,elodie a,elodiea667,21 octobre 2017,Le meilleur,5.0,friends,14,"Si vous pensiez avoir déjà mangé dans le meilleur restaurant vous n'êtes sûrement pas allé aux lyonnais. Accueil, service, produits frais, tout était parfait, nous reviendrons c'est sûr. 
Saucisse chaude en entrée, andouillette à la moutarde à l'ancienne et pour finir tarte pralines un pur régal pour 29,70 euros."
678,mariepierrel2b,mariepierrel2b,21 octobre 2017,Parfait,5.0,friends,2,"Un accueil chaleureux, un service de qualité, un repas tt simplement parfait! A ne pas manquer si vous passez sur Lyon...tt simplement incontournable !!!"
679,Agnes A,FougeroleA,17 octobre 2017,UN REGAL,5.0,family,96,"en famille nous avons passé un très agréable moment dans ce restaurant nous avons aussi beaucoup aime l humour du patron ce restaurant se trouve non loin des traboules et de la sortie du métro si vous avez organisé un circuit avec l office de tourisme.
le menu avec la tête de veau était un vrai bonheur !
je le recommande vivement"
680,Zuzia69,Zuzia69,16 octobre 2017,Au top !,5.0,friends,3,"Très bon accueil, service excellent 5etoiles ! Et le repas un régal, nous avons déguster différents plats et desserts. Nous avons passé une excellente soirée !"
681,Flo-Lyon,LionLeMelhor,15 octobre 2017,Très décevant,3.0,friends,108,"Points positif : 
- Emplacement et cadre du restaurant agréable.
- gratons à l'apéritif 
- tarte praline très bonne 

Points négatifs :
- salade lyonnaise à éviter à tout prix : sauce trop vinaigrée, œuf dur et non poché, 3 croûtons, 4 lardons !
- le choix sur place est beaucoup moins important que sur le site
- prix du menu beaucoup trop cher par rapport à la qualité des plats

Aucun intérêt d'y revenir "
682,Christophe P,M5338HUchristophep,14 octobre 2017,Bon mais lent,3.0,family,1,"Bon bouchon lyonnais qui connaît sa réputation. Mais service très lent, nous sommes arrivés à 19h30 et avons eu notre dessert, que nous avons réclamés à 22h....
Le patron passe plus de temps à s' occuper de remplir son restaurant avec deux services plutôt que de suivre ses clients. Un peu déçu. "
683,chantal e,907chantale,12 octobre 2017,A voir !,4.0,business,46,"Très bon accueil, salle voûtée pour séminaires. Pour chaque spécialité Lyonnaise le serveur vient nous raconter son origine, met en valeur la qualité de leurs produits.
Bonne ambiance.  Situé proche de la Cathédrale Saint Jean."
684,Courtine-H,Courtine-H,10 octobre 2017,Pour une découverte c'est un régal,5.0,couples,40,"Nous avons fait notre premier bouchon à Lyon et avons choisi le quartier St Jean, ce quartier est magnifique sur le plan architecture et culinaire. LES LYONNAIS c'est un régal des saveurs, convivial partage des tables avec les autres clients, personnels agréable, Des que je repasse à Lyon, j'y retourne, il est m'in coin le Patron. Bizous min fiout."
685,Girard M,202girardm,7 octobre 2017,Excellent,5.0,family,6,"Un très bon bouchon, l’accueil a été très sympathique et souriant, une bonne ambiance. Nous nous sommes régalés, nous y retournerons avec grand plaisir. Un seul petit bémol : service un peu long, excusable car le restaurant était vraiment complet. Un très bon moment, à recommander vivement"
686,Tuscan37,Tuscan37,7 octobre 2017,Pour touristes,2.0,couples,64,"Beau restaurant, ambiance sympathique, serveur sympa et efficace
Rapport qualité prix très mauvais
Spécialités mal cuites, présentation des plats style cantine, pour des menus à 25 et 30 euro, peu mieux faire "
687,Jean pierre BATON,Jolochen,7 octobre 2017,Bouchon sympa mais...,3.0,friends,71,"Soirée entre amis dans ce bouchon lyonnais réputé sur Tripadvisor et autres mais  déçu sur certains aspects. Accueil, ambiance super sympa malgré une chaleur excessive jeudi soir. Pour ce qui est des plats que nous avons pris, tous n'étaient pas au top, la terrine trop fade (déjà vu dans d'autres avis), les quenelles super bonnes par contre les 3 tabliers de sapeur étaient beaucoup trop cuits, la cervelle de canut parfaite ainsi que la crème caramel. Nous avons donc été un peu déçu car nous faisions découvrir un bouchon lyonnais à des amis et ce n'était malheureusement pas au top."
688,Destinationvoyages,Destinationvoyages,6 octobre 2017,Ce bouchon est très bien !!,4.0,family,2026,"Bruyant parce que pas l'habitude mais cela fait partie de l'ambiance des bouchons. Ce bouchon est situé dans une petite rue du vieux Lyon à deux pas du métro dans un quartier très touristique. Tarif correct, assiette copieuse et bonne, la tradition est bien présente, serveur agréable à l'écoute et souriant.

Pas le meilleur bouchon mais il a le mérite d'être un vrai bouchon et non un attrape touriste plutôt rare dans le vieux Lyon. Je recommande car très bon et super sympa"
689,Bolla68,Bolla68,5 octobre 2017,Typique et sympathique,4.0,friends,74,Bouchon typique tant au niveau de l'ambiance que du repas. Service très sympathique et agréable. Bonne ambiance dans un cadre sympa et repas de bonne qualité. Rien a redire nous avons passé une très bonne soirée.
690,annie g,146annieg,3 octobre 2017,Très bon bouchon,4.0,none,36,"Déjeuner samedi dans ce lieu vraiment typique : l'accueil est très chaleureux, la cuisine savoureuse et copieuse (menu à 24,90 euros). Service efficace fait dans la bonne humeur !

Allez-y ! !"
691,dams63116,dams63116,3 octobre 2017,Un incontournable,5.0,couples,5,"En visite à Lyon pour le week-end. Nous avons manger dans ce restaurant typique Lyonnais (un bouchon). L'ambiance est très convivial,  le personnel est accueillant et très sympathique. 
Une agréable soirée et les plats sont très bons.
Je recommande ++++"
692,ktyearth,ktyearth,1 octobre 2017,Vraiment une bonne adresse,5.0,family,10,"Une superbe adresse loin des faux bouchons lyonnais qui pullulent dans le vieux Lyon
Produits de qualité cuisine maison générosité et un personnel d'exception !
C'était notre troisième visite dans ce lieu et sûrement pas la dernière !"
693,Dem41,Dem41,26 septembre 2017,A ne pas manquer,4.0,couples,104,"En visite dans le vieux Lyon, nous nous sommes décidé pour ce bouchon labelisé. Des grandes tablées, une équipe de service haute en couleurs , un service ou le spectacle est autant dans la salle que dans l'assiette. Que du bon et du traditionnel, des oeufs meurette au top,une andouillette mémorable, les accompagnements cependant sans intérêt, sec et sans saveur. 
En dessert un financier aux pralines. Nous avons passé un excellent moment, nous reviendrons et peut être que nous aussi nous aurons notre photo sur le mur, ah non... Nous ne sommes pas Lyonnais. "
694,marie m,mariemS314PQ,25 septembre 2017,un bouchon lyonnais à faire absolument,4.0,solo,39,accueil chaleureux malgré l'affluence.Déco sympa(petites phrases  sur les vitres pour vous donner le sourire)On y mange de très bonnes spécialités lyonnaises(quenelle magret tarte aux pralines....C'est très très copieux.Je vous le recommande!!
695,pdemestral,pdemestral,24 septembre 2017,Un vrai bouchon !,5.0,none,93,"C’est l’un des 22 bouchons « officiels » de Lyon. La nourriture est typique lyonnaise, donc opulente et très généreuse. Comme les patrons et le tout le personnel. Bref, si vous vous rendez à Lyon, n’hésitez pas une seconde, mais il faut absolument réserver !"
696,Hippolyte G,hippolytebeynost,21 septembre 2017,Copieux,4.0,friends,434,"Un restaurant du vieux lyon qui ressemble à s'y méprendre à un bouchon! Les plats son en tous les cas bons et copieux .
Un bon moyen moment.
J'y retournerai !"
697,isafmarie,isafmarie,19 septembre 2017,Bouchon très sympa !,4.0,business,4,"Bouchon lyonnais typique, cadre très agréable, service très chaleureux et agréable, plats très bons, peut être juste un peu trop copieux !"
698,redpoppy0205,redpoppy0205,17 septembre 2017,Un bouchon lyonnais pas waouh,3.0,friends,172,"L'ambiance était sympa, le service excellent, les plats copieux... trop copieux donc écœurant. Pourquoi mettre 2 souris d'agneau au lieu d'1? La tarte aux oignons n'était pas équilibrée (trop sucrée pas d'assaisonnement) et sa pâte insipide 
Nous avons passé toutefois un tres bon moment grâce à l'humour des serveurs de la salle. "
699,Laloute15,Laloute15,17 septembre 2017,Parfait,5.0,friends,7,Repas délicieux et service très agréable ... l endroit est juste magnifique ...2 menus un à 24.90 et un à 29.90.... très copieux  à refaire sans hésitation 
700,Odile G,OdilonMarseille,17 septembre 2017,Je recommande ce lieu,4.0,friends,77,"Bouchon typique dans lequel nous avons dîné avec nos amis.
Le personnel est agréable et très professionnel 
Les assiettes sont généreuses et goûteuses Je vous conseille l'andouillette, la quenelle de brochet le magret de canard et en dessert le baba au rhum ainsi que la tarte aux pralines (une tuerie)
Le service certes un peu long a été compensé par les excuses du personnel.
C'était samedi et nous n'étions pas pressés
Nous avons été satisfaits de ce lieu et nous le recommandons."
701,Bitolin,Bitolin,17 septembre 2017,Vraiment sympa!,5.0,friends,19,"Nous voulions à tout prix éviter les pièges a touristes du quartier saint Jean, nous y sommes parvenus...endroit sympa , service encore plus sympa, cuisine maison et prix contenus. Une adresse ou nous reviendrons et que nous conseillerons. 
Une maison où on sait encore travailler malgré une grosse affluence. Bravo! 
5/5 Sans hésiter, et croyez moi , j'en ai fait des restos."
702,Eric,29520,14 septembre 2017,Bien pour le cadre et le service !!,3.0,couples,17,Les plats typiques des Bouchons Lyonnais sont bien représentés mais ne méritent pas franchement le détour... Bien mais sans plus... Le service est par contre exemplaire !!
703,Fanch2964,Fanch2964,12 septembre 2017,"Bon bouchon, copieux, un peu cher",3.0,friends,65,"L'endroit est authentique, un brin décalé et animé par un serveur un peu taquin avec ses clients. Bref l'ambiance du bouchon est bien la...
Les plats sont généreux, c'est bon, c'est copieux et les spécialités Lyonnaises sont à l'honneur.
Reste des prix un peu élevés ( entre 15 et 20€ pour un plat)"
704,DOMINIQUE G,dominiqueg288,10 septembre 2017,Une grosse déception...,3.0,couples,38,"content d'avoir trouvé une bonne table qui nous promettait un excellent repas selon les commentaires de tripadvidor......nous avons dû déchanter....un communard en apéritif , certes offert, mais peu goûteux....une terrine fade en entrée...un plat principal quelconque et un baba au rhum ou le biscuit était sec et glacé....même l'ajout du rhum ne l'a pas détendu.........grosse déception."
705,Sabrina G,D8002JJsabrinag,10 septembre 2017,ravis !!!!!,5.0,friends,12,"Super bouchon lyonnais ! Heureux ! Heureusement que le personnel est organisé parce qu'ils ont du succès ! le cadre est très bien, on est vite à l'aise, les serveurs + barmaid supers accueillants, chaleureux, compétents, comiques ! On est comme à la maison, sauf qu'on y mange mieux ! Les plats lyonnais sont très bien préparés, on s'est régalés ! A faire sans hésiter ! Prix très raisonnables... Rien à redire !"
706,mduba,mduba,8 septembre 2017,Un endroit typique!,4.0,family,24,"Agréablement surpris par les lieux et l' accueil, cuisine typiquement lyonnaise et délicieuse, surtout l' andouillette ou la quenelle de brochet! Délicieux et copieux!
Cadre charmant ! En apéro laissez vous tenter par un communard, c' est excellent! 
Les plats sont peut-être un peu chers!!
Mais ça vaut le détour!"
707,Frédéric G,39fr_d_ricg,5 septembre 2017,Un véritable bouchon typique et de qualité,5.0,couples,92,"Passer la devanture bleue, très belles salles en rez-de-chaussée ou voûtée en sous-sol.
Très bon accueil, un service de qualité et convivial, des plats typiques excellents.
Une très belle soirée, mieux vaut réserver car beaucoup de monde"
708,Lisa h,U9257RLlisah,3 septembre 2017,Vraiment top !!!,5.0,family,1,"Restaurant super convivial, équipe formidable et pleine d'humour. La cuisine est excellente ! Nous sommes arrivé vers 20h30 (sans réservation) et avons eu des places tout de suite à la même table qu'un couple très sympathique. Pour ce qui est de téléphoner il vaut mieux s'y prendre tôt car comme nous a dit le serveur ""ici on travail ou on répond au téléphone mais pas les deux en même temps"" ahahah. Bref je vous conseil fortement ce restaurant"
709,Olivier L,645olivierl,2 septembre 2017,Très belle ambiance,4.0,family,281,"Nous avons dîné sous la très belle voûte de la salle en sous sol. Une carte bien lyonnaise, des plats simples mais parfaitement maîtrisés. Un service digne d'un théâtre, avec un serveur qui fait le spectacle mais assure grave. Bref, nous avons passé un très agréable moment. Merci à toute l'équipe."
710,Sophie92290,Sophie92290,2 septembre 2017,Sympa et bon,4.0,couples,132,"On s'assoie à une table avec d'autres clients, le restaurant est bondé, la cuisine est bonne. Excellente knel !
"
711,michel t,michelt900,2 septembre 2017,Accueil sympathique,4.0,friends,140,"Ce restaurant situé dans le vieux Lyon propose beaucoup de spécialités typiques dont l'andouillette à la mode lyonnaise.
Le service est rapide et professionnel , personnel dévoué , pas immense et tables assez serrées, bien sûr assez bruyant mais c'est aussi l'ambiance...
Les plats sont savoureux et le prix tout à fait correct.
À conseiller ."
712,Cyril J,Bretzel007,27 août 2017,Super restaurant !,5.0,couples,21,"Son classement TripAdvisor est cohérent avec la réalité des faits, un service rapide, correcte et des plats très bon. Un plat du jour cuisiné à la perfection pour un prix très abordable. Petit bémol juste sur la terrasse qui est située à côté d'un feu ronge, donc légèrement bruyant si l'on est sensible. Restaurant à recommander !!! "
713,Mégane V,803m_ganev,26 août 2017,DELICIEEEEEEUX !,5.0,couples,1,"Merveilleux petit bouchon Lyonnais, ambiance et service très fun et agréable. Nous avons tous les deux pris le canard au miel, c'était un délice ! On y reviendrait !!!"
714,Amandine F,880amandinef,24 août 2017,Bonnes spécialités !,4.0,none,16,"Bon restaurant à l'ambiance familiale pour découvrir les spécialités lyonnaises. 
Bon rapport qualité-prix. 
Mention spéciale pour le dessert Financier aux pralines, un délice ! "
715,Cécile L,c_cilel2014,22 août 2017,Un régal!,5.0,family,14,"Serveurs très gentils, on a très bien mangé. Les prix sont raisonnables, la qualité étant au rendez-vous. L'ambiance est vraiment sympa, avant même de rentrer... Les petites phrases écrites sur les vitres du restaurant nous ont bien fait rire!"
716,dav2112,dav2112,21 août 2017,Accueil désagréable avec refus de service,1.0,family,2,"Famille de 2 enfants dont un de quelques mois, donc avec poussette. A peine arrivés à l'entrée, le serveur nous a tout de suite refusé l'entrée. Sa raison, notre poussette est trop encombrante et bloquera les issues de secours. Nous sommes venus un dimanche midi, et ce restaurant donne directement sur la rue portes ouvertes. Il nous a fait la morale et s'est érigé en donneur de leçons sur la sécurité. Il a comparé son restaurant à une cave d'une boite de nuit qui a pris feu pour soutenir son refus de nous servir...
Il n'a été ni gentil, ni aimable, ni arrangeant, nous aurions pu plier notre poussette pour la mettre dans un coin. Je déconseille donc aux familles ce bouchon lyonnais, c'est la première fois que nous nous voyons refuser l'entrée d'un restaurant pour ce motif là. Honteux !"
717,Anais B,309anaisb,21 août 2017,Repas excellent et très bonne ambiance,5.0,couples,6,"Petit resto à la décoration  originale  acec des photos de lyonnais ayant déjà mangé chez eux. Tablier de sapeur, tourte à l'oignon: spécialités à tester! Les gérants arrivent à mettre tout le monde à l'aise pour passer un bon moment, notamment en partageant sa table avec d'autres personnes dans la pure tradition du bouchon lyonnais. Souvent plein, il vaut mieux réserver ou arriver tôt.  "
718,Thibault Z,498thibaultz,20 août 2017,Un bouchon typique et des serveurs atypiques,4.0,friends,3,"Nous sommes allés à 4 amis dans ce bouchon Lyonnais vers 21h. 

Le restaurant étant plein, le gérant à noté une réservation pour le service suivant : 21h30.
Son accueil n'était pas très agréable... peut-être parce qu'il était dans le rush

Nous sommes arrivés à 21h30 et avons bien eu notre table

Les serveurs étaient très agréables, le restaurant très joli avec un éclairage très beau. Les plats très bons et les dessert également. Le prix, 24.70€ le menu entrée+plat+dessert , était relativement correct au vu des produits qui étaient goûtus 

Nous y retournerons donc avec grand plaisir !"
719,Coralie S,coco54400,19 août 2017,A tester absolument ....,5.0,couples,21,"Si vous recherchez un véritable petit bouchon lyonnais, vous l'avez trouvé.
Bien évidemment, la cuisine qui y est servie n'est pas de la cuisine gastronomique mais ce n'est pas ce que nous cherchions ici.

- Pour moi : salade de lentilles et de cervelas puis volaille de Bresse, saint Marcellin et île flottante ... rien à redire tout était bon et copieux

- Pour mon ami : saucisson lyonnais, quenelle et crème caramel ... tout était également très bon 

L'ambiance est géniale et les patrons exceptionnels. 

A tester absolument 
"
720,Leuki46,Leuki46,17 août 2017,Super !,5.0,couples,11,"Super petit bouchon Lyonnais. 
Ambiance très sympa avec des serveurs (les patrons je pense...) agréables et pleins d'humour. Aux petits soins avec leurs clients. 
Quant au cadre, la terrasse n'est pas immense mais être à l'intérieur n'est pas une tare. 
Deux autres choses à savoir : il faut oublier l'idée du restau ""en tête à tête"". L'intimité n'est pas de rigueur. Vous risquez de manger à la même table que de gentils inconnus. Mais ça ne rend l'ambiance et le repas que plus atypiques. 
Deuxième chose à savoir : venez le ventre bien vide. Les portions sont affolantes. Je n'ai pas un appetit d'oiseau mais l'entrée m'avait déjà bien calée !!! 
La cuisine est savoureuse et servie avec le coeur (généreux le coeur !). 
Dernier détail : il fait assez chaud à l'intérieur. Prévoyez de quoi vous découvrir ! 
Bon appétit à vous ! "
721,Laurent D,749laurentd,15 août 2017,Bouchon typique et sympathique,5.0,couples,9,"Pour notre dernière soirée à Lyon nous n'avons pas été déçus par cet établissement traditionnel où l'humour est chaleureux. Quenelle délicieuse, andouillette du même acabit. Un régal pour les papilles accompagné d'un très bon Côtes du Rhône en pot.
La tarte aux pralines est une tuerie !
A recommander chaudement. Nous reviendrons, c'est sûr. "
722,enora12,enora12,14 août 2017,Délicieux et typique,5.0,family,25,"Il vaut mieux réserver et avoir très faim !
Bouchon lyonnais typique OUVERT début août ( nous avons apprécié)
Nourriture délicieuse et copieusement servie
L'ambiance est familiale ( de grandes tables rectangulaires à partager)
L'humour du serveur, sa gentillesse et sa réactivité valent le détour !!
Nous conseillons vivement ! "
723,Johan D,johand185,10 août 2017,Un bouchon bien sympathique,4.0,solo,39,"Bien qu'arrivé assez tard, 14 hr 30, j'ai pu y déjeuner d'un caviar lyonnais (salade aux lentilles et aux charcuteries ) suivi d'un café gourmand.  Le décor est très bistrot  et la gouaille des serveurs est pour beaucoup pour l'ambiance de l'endroit."
724,moiaun,moiaun,10 août 2017,A faire,5.0,family,1,"Les serveurs sont très accueillants, débordants d'humour et les plats sont excellents ! Pensez à lire les petits mots dispersés un peu partout dans le bouchon..."
725,597anderson,597anderson,10 août 2017,tres decevant,2.0,family,23,"vous y trouverez le floklore du bouchon, le cadre, le sérieux et le professionnalisme du service mais malheureusement la cuisine n'est pas à la hauteur de ce que l'on est en droit d'attendre de la cuisne traditionnelle lyonnaise."
726,aescure59,aescure59,10 août 2017,c'est bien,4.0,couples,42,"acceuil ""fleuri"" les patrons font le spectacle. on mange sur de grandes tablées ou tables de 4. la carte reprend les spécialités traditionnelles lyonnaises. c'est cuisiné en toute clarté la cuisine est ouverte le service est rapide on mange bien mais le prix est un peu élevé  (l'emplacement y fait) on passe un moment sympathique 
juste un défaut les toilettes un pour tout le restaurant c'est très limite...
une adresse à connaître "
727,Patrick R,patrickrC7817BR,8 août 2017,Repas en couple,4.0,couples,15,Bonne présentation des plats . Repas sympa et bonne ambiance ! Prix et prestation de bonne qualité . Par contre la terrasse pas terrible !
728,Jean R,N2262HTjeanr,8 août 2017,Juste une atmosphère,3.0,family,15,"Accueil très bon, chaleureux et légèrement taquin (humour lyonnais). Un lieu sympathique et un mobilier ancien. Légèrement déçu par la qualité des plats, en sachant la réputation des ""bouchons"" lyonnais, malgré une carte qui offre beaucoup de spécialités lyonnaises.
"
729,bea51,bea51,7 août 2017,Sympathique bouchon un peu à l'écart,4.0,friends,310,"Accueil souriant ,les serveurs et le patron plaisantent tout en étant très à l'écoute et efficaces,c'est agréable.Ambiance ""bouchon"",on partage la table ce qui nous a permis une rencontre sympathique.
Premier menu à 24.9 € ,un peu plus cher que les autres restaurants dans le coin ,mais tout était  très bon,et annoncé fait maison (tourte à l'oignon, quenelle de brochet délicieuse,et financier aux  pralines).
Il vaut mieux réserver pour avoir une table en terrasse."
730,LUXVOX,LUXVOX,6 août 2017,A decouvrif,4.0,solo,9,"Un endroit très spacieux et agréable pourvu d'une terrasse en été toute la cuisine faite sur place donc c'est vraiment du fait maison et non pas du congelé réchauffé une ambiance avec les serveurs très agréable une équipe de jeunes voir très jeune hyper sympathique chaleureuse un humour à revendre qui vient masquer un patron un peu terne,  limite grincheux.  Sinon, pour passer un bon moment tout  en détente il y a pas mieux"
731,guessetguiness,guessetguiness,1 août 2017,Excellent,5.0,family,30,Tres bel acceuil. Gentillesse sourire et courtoisie. En plys le repas etait excellent ! On y retourne tres bientot.
732,rbou42,rbou42,29 juillet 2017,Super,4.0,friends,97,"Restau accueillant cela est surtout dû au personnel efficace souriant 
Côté nourriture les quenelles sont excellentes et le baba au rhum à tomber les oeufs meurettes pas mal ( je suis bourguignonne donc pointilleuse sur les oeufs meurettes)
Nous sommes sortis repus, détendus. "
733,Pignantais,Pignantais,28 juillet 2017,Super,5.0,couples,50,"Bon ben, encore un super restaurant sur Lyon. Petit dîner en couple, nous avons pris les menus à 30€, et nous sommes sortis de là, repus et ravis!!!! Le service était également sympathique et rigolo. Restaurant à faire si vous êtes dans le vieux Lyon."
734,Marion D,mariondZ2729SL,23 juillet 2017,Tres bien,4.0,couples,95,Excellent rapport qualité prix.  Un vrai bouchon. Très bonne ambiance avec un serveur plein de bonne humeur .  Tres bon. Perite table en amoureux sympathique.  Je recommande ! 
735,MarieT G,305marietg,22 juillet 2017,Trës moyen....,3.0,couples,7,"Après avoir lu les critiques sur votre site ,nous avons réservé chez les Lyonnais , ambiance très très sympathique mais cher qualité prix ...
"" Le chef"" peut mieux faire !!!                  
"
736,Bonbeur-jean,Bonbeur-jean,21 juillet 2017,Belle decouverte,4.0,family,12,"Très bon moments en famille ,plats traditionnel lyonnais excellent.
L'équipe de barbu est au top...."
737,Guillaume L,402guillaumel,19 juillet 2017,"Bon repas, bon accueil",4.0,family,2,"Humour, décontraction et bonne victuailles. Un bon repas en famille. Mention pour la salade Lyonnaise. On reviendra!"
738,VALENCIA91,VALENCIA91120,19 juillet 2017,Excellent bouchon Lyonnais,5.0,couples,178,"En week end à Lyon en couple, j'ai réservé plusieurs jours à l'avance ce restaurant après avoir vu les avis sur Tripadvisor, je n'ai pas été déçue, bon accueil téléphonique et physique, table en terrasse, plats excellents et copieux, service au top. De plus l'endroit est très sympa, légèrement en retrait des ruelles du vieux Lyon envahies par les touristes
Merci"
739,Emmanuel G,Emmanuelgros85,18 juillet 2017,À essayer,4.0,family,1078,"Légèrement à l'écart, un accueil sympathique et avec humour. Menu à 25€ très copieux. Très bon gâteau de foie de volailles. Tablier de sapeur et sa sauce. Mm. poulet plus classique. Desserts ""classiques"". Très bon rapport qualité prix !"
740,philippestuyck,philippestuyck,17 juillet 2017,Un personnel parfait pour une table plus que moyenne,1.0,none,3,"des plats lourds et indigestes, une térase devant un feu rouge (on aurait pas du ) ! mais un personnel remarquable. c'est triste pour eux !"
741,maxndine,maxndine,17 juillet 2017,Aucun regret !,5.0,family,26,"Visite le 15 juillet.

En famille, avec deux enfants, nous avions réservé pour le service de 19h15 (2ème service à 21h30). Nous avons demandé la salle du haut. Nous étions dans un coin parfait pour nos enfants qui ont pu gigoter un peu sans déranger les autres clients.

À la recherche d'un restaurant ""typique"" nous n'avons pas été déçus !

Super accueil, équipe au top ! Alors oui, il faut aimer l'humour décalé et avoir un peu d'auto dérision. Les serveurs sont taquins mais c'est ce qui fait le charme de l'endroit. Personnes qui se prennent trop au sérieux, s'abstenir !

Gustativement rien à dire ! Nous avons tous opté pour des plats différents et nous nous sommes régalés.
Le menu enfant, une merveille ! Quelle joie de sortir du sempiternel nuggets ou steak/frites et coca ! Sirop à l'eau, bon poulet fermier avec des légumes et de la crème et glace ! Génial ! 
Possibilité de moduler les menus, c'est super ! Et prix très abordables.

Et en plus un parking se trouve à quelques mètres à pied ! 

Bref ! N'hésitez pas mais surtout pensez à réserver car c'était complet !"
742,Alain Éric M,alain_ricp,13 juillet 2017,UN VRAI LYONNAIS,5.0,couples,21,"Très bon restaurant efficace par des vrais plats lyonnais, comme chez sa grand-mère!
Ambiance pur bouchon dans un très belle salle et des deux serveurs supers!"
743,noumea07,noumea07,12 juillet 2017,La décontraction lyonnaise,4.0,couples,1581,"Les lyonnais bouchon au cœur de Lyon, accueil sympa la décontraction règne dans ce resto avec les petites phrases du serveur qui nous mettent à l'aise. Nous avons opté pour la petite terrasse sur la rue. belle petite carte aux spécialités Lyonnaise. Le tablier de sapeur est très bon et la salade lyonnaise remplie de fraîcheur .
bon petit moment, bonne adresse."
744,clem874,clem874,9 juillet 2017,Un repas qu'on aurait éviter avec plaisir,2.0,couples,1,"Nous prenons un apéritif, un menu entrée+plat+dessert et carafe d'eau. On nous reproche de n'avoir bu ""que des carafes d'eau"" à l'addition et je passe toutes les réflexions désobligeantes pendant le repas. J'estime que dans un restaurant on ne peut pas se permettre de faire des réflexions de ce genre à ses clients.
Bref, je ne recommande pas ce restaurant."
745,anthony l,Q4090IJanthonyl,2 juillet 2017,Au top,5.0,family,6,"Encore une fois un repas excellent, un vrai bouchon lyonnais digne de ce nom. Serveur au top plein d'humour comme on aime. On reviendra comme à chaque fois les yeux fermés "
746,Blandine L,blandinel530,1 juillet 2017,Super bon et superbe ambiance,5.0,friends,1,"Des serveurs au top, un bon prix, et une nourriture excellente!! On a passé une bonne soirée entre amis, et on a bien ris avec les serveurs qui ont toujours une petite blague pour nous amuser!!!
"
747,pierrequiroule59,pierrequiroule59,1 juillet 2017,LE vrai bouchon,5.0,couples,252,"déjà la porte à peine franchie, l'on sent que cela va bien se passer ! de grandes tables pour partager un repas mais avec de l'espace , on est pas collé au voisin. un serveur qui m'a bien fait rire avec ses réparties , et enfin parce que l'on est venu pour ça, une cuisine lyonnaise excellente : saucisson chaud en entrée et tête de veau pour suivre, j'en bave rien qu'à l'écrire ... 
on ressort de là bien calé et heureux d'avoir passé un bon moment.
Continuez comme ça !"
748,Nicow69,Nicow69,28 juin 2017,Super plats!,4.0,friends,133,"Un vrai bon bouchon! Un peu plus cher que dans la rue st jean 
Mais au moins ici! Ce n est pas un attrape touriste !
Gâteau de foie terrible ! Quenelle excellente 
Le service est super sympa "
749,Adeline P,674adelinep,28 juin 2017,Ravie,4.0,none,14,"Le serveur est juste génial. Très bien servi malgré l'heure tardive (14h30) La quenelle est excellente ! 
On ne nous force pas du tout à l'achat puisque l'on m'a conseillé de garder une place pour le glacier juste en bas. 

Je le conseille pour des personnes voulant manger rapidement et bien. 

+++ lieu plein d'humour !"
750,Pj L,I5984AMpatricial,25 juin 2017,Excellent moment,5.0,friends,35,"Un acceuil inattendu mais très agréable, nous avons apprécié l humour et la gentillesse du personnel ""surtout julien""😆. Des plats copieux et excellent , une deco originale , nous avons passé une excellente soirée chez vous et nous reviendrons avec plaisir .Merci pour ce moment. "
751,Totoche1,Totoche1,22 juin 2017,SUPER moment de découverte de la gastronomie lyonnause,5.0,business,84,"Lors d'un voyage d'étude, découverte de ce restaurant très sympa. Le goût est là ainsi que les portions qui sont généreuses. En groupe de 12, nous avons été servi rapidement, service efficace. L'ambiance et le cadre de ce bouchon est sympathique à l'image du patron. 
Je vous recommande le bouchon savarin en dessert... qui au passage n'est pas un bava au rhum. 
Par contre bémol sur la tarte à la praline, ne connaissant, j'ai voulu essayé... je m'attendais à des saveurs, du moelleux et croustillant!!!! Et la plouff "
752,pauletteetpaulo,pauletteetpaulo,21 juin 2017,Un bon moment,5.0,family,21,"Très bon accueil! 
Ambiance agréable et sympathique  .
Traditionnelle  tête de veau,  quenelles de brochets etc....
Un Maître Restaurateur à découvrir dans le vieux Lyon. 
Merci 

"
