,user,user_profile,date_review,title,rating,type_visit,num_contributions,review
125,Verde F,verdef,28 janvier 2020,Une merveille.,5.0,none,4,"Un des meilleurs restaurants de Lyon même pour le non végétarien que je suis.
Très calme (idéal pour un dîner de couple), un service très agréable et de bon conseil pour le choix du vin.
Inutile de parler des plats absolument merveilleux pour la bouche et pour les yeux.
Une véritable redécouverte de la nourriture végétarienne. 
5 sur 5 sans hésiter !"
126,Stouphie M,stouphiem,26 janvier 2020,Très bonne nouvelle adresse,4.0,couples,24,"Très bonne nouvelle adresse lyonnaise ! Beaucoup de saveurs dans les plats. 
Belle carte des vins ( notamment en champagne).
Néanmoins, Service un peu strict, et vraiment dommage de se sentir poussé dehors à 22.45 par le personnel qui commence à passer la serpillière..."
127,Chalet D,718chaletd,24 janvier 2020,"Belle présentation, chaque",3.0,none,4,"Belle présentation, chaque plat est une œuvre d’art.... mais 1 seul plat chaud en hiver et trois plats avec de la glace c’est étonnant en janvier. Il manque également un peu de profondeur de goûts sur certaines créations (eg Salicorne invisible pourtant aliment très iodé habituellement, truffe peu présente, mandarines sortant du frigo n’ont plus leurs parfums) donc lieu sympa, super concept, mais pas emballé par la création de ce mois de Janvier."
128,Vanessa S,vanessasR7087RU,23 janvier 2020,Très bon moment,5.0,none,12,"Tout est parfait ici : le cadre, le service, les déclinaisons de saveurs dans chacun des plats. Très bon moment et je recommande sans hésitation."
129,micheline_lacroix,micheline_lacroix,19 janvier 2020,"cuisine raffinée, très jolie présentation des plats.",5.0,none,25,"Nous avons déjeuner très agréablement dans ce beau restaurant.
Tout est parfait: le cadre, l'accueil et le service. La cuisine est délicieuse, beaucoup de saveurs , cuisine originale . Le nombre de plats fait que ce repas est copieux tout en étant raffiné.
Je conseille ce restaurant, à ne pas rater à Lyon."
130,Michaël,Alsomike,18 janvier 2020,"Magnifique cadre, belle expérience",5.0,none,153,"Déjeuner un vendredi midi pour la première fois chez Culina Hortus, nous sommes vegan et avons donc précisé au moment de la réservation. 
Du coup choix se fait vite entre les deux entrées et les deux plats, puisque le restaurant est végétarien , mais vraie belle découverte. plats très bons, multiples saveurs et les assiettes sont aussi un régal pour les yeux. Certains diront que les deux serveurs en font trop mais je trouve au contraire, l'accueil attentif et qui se démarque des autres restaurants, verre de vin 9 euros, très bon saint Veran. effectivement 75 euros pour deux pour un déjeuner peut paraitre cher, mais l'expérience en vaut la peine et le cadre est vraiment magnifique. Si je devais énoncer un bémol, peut être la procédure de réservation par internet, j'avais du annuler ma première réservation en décembre, au moment de l 'annulation on vous demande le motif, je trouve un peu administratif mais le restaurant a surement ses raisons de le faire. bref belle expérience végétarienne lyonnaise."
131,Serge D,751serged,12 janvier 2020,Belle expérience,4.0,family,21,Bel endroit déco branchée. Tres bonnes déclinaisons autours des légumes. Dessert peu apprécié par nos convives. Le vin blanc n'a pas été  mis en glace donc tiède en fin de repas.
132,Maracudja,Maracudja,8 janvier 2020,"gastronomique & végétarien, l'adresse parfaite !",5.0,none,76,"Un lieu superbe avec une très belle décoration, des serveurs agréables et très explicatifs. Le menu du soir est en 8 plats, la présentation est vraiment à la hauteur, les goûts parfaits, les ingrédients de saison. Je suis ravie de trouver enfin la perle rare, de la vraie cuisine gastronomique et végétarienne. Je n'ai qu'une hâte : trouver une occasion d'y retourner !"
133,F777,fr_d_rics711,6 janvier 2020,Fantastique,5.0,none,15,"Mon amie est végétarienne est connaissant les lieux, elle m'y a invité. Franchement je ne me souviens pas d'avoir mangé un repas végétarien de ce niveau de finesse et de créativité. Extraordinaire !"
134,Anthony B,S3075MPanthonyb,5 janvier 2020,"Nourriture exquise, service super quali, lieu très beau mais pas que....",5.0,none,2,"Magnifique soirée, des fondateurs qui ont compris que mieux est bien meilleur que plus. 36 à 40 couverts max, un seul service, des produits locaux et de qualité, un délice pour les yeux et les papilles. Mais je retiens surtout que j'ai appelé il y a pls semaines en demandant si ma femme sans gluten et sans lactose trouverait quelque chose dans leur carte, ils ma'avaient assuré qu'il n'y aurait pas de problème. Comme toute bonne adresse ils ont largement dépassé nos attentes en adaptant l'intégralité du menu (Canapés, 2 entrées, 2 plats, 2 desserts et des mignardises) pour elle. Allant même jusqu'à lui fournir du pain sans gluten. Un grand merci pour cette attention et la qualité de votre proposition culinaire. Je recommande à 100%."
135,aurore M,aurorem873,3 janvier 2020,Expérience végétarienne haut de gamme,5.0,couples,2,"Défilé de plats créatifs tous aussi délicieux les uns que les autres. Service parfait et sympathique. Menu à 58 euros, vin non compris."
136,Aurélien,Aurel9842,3 janvier 2020,Repas exceptionnel,5.0,couples,8,"Repas exceptionnel dans un lieu exceptionnel !
Les plats sont originaux, et magnifiquement présentés. Les nombreuses saveurs sont bluffantes.
La qualité du repas permet bien sûr d’apprécier le menu même si l’on n’est ps végétarien.
"
137,Marie M,marieandmood,15 décembre 2019,Dîner,5.0,couples,2,"Bel endroit, accueil chaleureux et plats divins. 
Enfin une cuisine végétarienne savoureuse, surprenante et gourmande. 
J’ai hâte de revenir et de faire découvrir cette adresse autour de moi !"
138,Paul-Adrien G,pauladrieng2019,15 décembre 2019,Un moment de dégustation unique,5.0,none,3,Un moment de dégustation plus qu’agréable. Un service au petits soins dans un cadre chic et décontracté.
139,David BOURIAUX,davidbL6411OK,15 décembre 2019,Première expérience végétarienne,5.0,none,116,Première expérience végétarienne dans son restaurant lyonnais ou moins que l’on puisse dire c’est que c’est réussi très bon travail dans l’assiette très belle présentation franchement c’est une expérience à faire je recommande vivement
140,Sandro B,emilieb317,11 décembre 2019,pour le meilleur restaurant,5.0,none,1,"Vous venez de réaliser mon plus grand rêve. Depuis que je suis végétarien, je rêvais de manger dans un restaurant gastronomique végétarien ou encore mieux végan. Vous m'avez ébolui, époustouflé pendant ma visite à ce restaurant. J'ai été remarquablement impressionné du calme en cuisine. 

Sandro Benedetti (comme le jus)"
141,lafinessatable,lafinessatable,9 décembre 2019,Tout simplement exceptionnel,5.0,friends,59,"Un moment divin passé dans un superbe cadre. Le personnel est très agréable. Une cuisine raffinée, parmi les meilleurs repas que j'ai fait. Accords mets vins parfaits.
Une soirée inoubliable."
142,vik2r83,vik2r83,7 décembre 2019,"Végétal, créatif, excellent !",5.0,family,5,"Accueil parfait, un chef de 25 ans au top de son art, créatif et extrêmement abordable.
Un endroit hors du temps où vous serez surpris à chaque plat par les associations et la finesse des goûts. Une idée lumineuse que de rendre gastronomique le végétal !
A tester absolument ! 
Super Rapport qualité-prix
Grand bravo à tous !
Viktor et Annick"
143,Brosseau F,brosseauf,6 décembre 2019,un restaurant végétarien qui décoiffe !!,4.0,none,167,"venue déjeuner avec ma fille, végétarienne non convaincue, elle en est ressortie très heureuse et satisfaite.
ce restaurant est  l'exemple réussi qui prouve que gastronomie et végétarien peuvent s'accorder.
excellent moment pour les yeux comme pour les papilles, une seule envie : y retourner !"
144,Captain,291pierred,27 novembre 2019,Légumes en lumière,4.0,none,719,"La simplicité fait la qualité avec deux entrées, deux plats et deux desserts au choix pour un ""menu en deux ou trois récoltes"" (de légumes!) à 22 et 26 euros respectivement. Dans un cadre sobre et épuré aux lignes tendus et matériaux naturels, les entrées oscillent entre butternut et tonka ou entre artichaut, champignon et échalote. Cette dernière assiette propose un équilibre entre moelleux et croquant qui met parfaitement l'artichaut en exergue. Yacon, oca du Pérou et herbes potagères ou topinambour, quinoa et poireau prennent le relais avec des saveurs toujours équilibrées. Le dessert - chocolat, banane, caramel - à base de crémeux de chocolat noir à 75% du Bélize clôt un déjeuner léger et savoureux. Peut-être regrettera-t-on une faiblesse (relative) en goûts malgré l'apport de jus corsé... pas assez corsé.Jus de fruits, eaux et vins (tout de même) accompagnent le solide. Ne pas passer à côté du pinot noir de chez Girardin 2015 servi au vin dont le velours répond à tous ces plats. Attention aux horaires contraints. Service courtois qui détaille tous les plats : et il y a à dire!"
145,patrick M,patrickmH1891ME,25 novembre 2019,fabuleux.....,5.0,none,32,"Comment ne pas applaudir à tout rompre cette jeune équipe?...La cuisine est inventive et raffinée pour nous faire découvrir saveurs et senteurs originales ,l,équipe est souriante et disponible,(le fait de présenter et d'expliciter  les plats est un +),,le cadre est  moderne et avec de l,espace c' est bien agréable et convivial.
Félicitations chaleureuses à Max et à son équipe en cuisine et en salle  pour leur professionalisme.....ils vont aller loin ces jeunes là....et ils le méritent!"
146,Jane M,Climber400843,24 novembre 2019,un plaisir pour le palais et les yeux,5.0,none,12,"Une magnifique découverte , des légumes cuisinés avec art et inventivité . Un accueil chaleureux, des serveurs à l'écoute du client , et qui prennent le temps d'expliquer la composition des plats . Ajouté à cela un décor qui conjugue simplicité et atmosphère chaleureuse. Une adresse où l'on a envie de revenir !"
147,Belsiana,Belsiana,23 novembre 2019,Mitigé,3.0,friends,12,"Un restaurant aux allures de gastronomique, mais légèrement en dessous de ses prétentions. 
Des serveurs qui ne s'adaptent pas aux clients (on se sent mal à l'aise si on ris trop fort, ou si on ose faire une blague au serveur). 
Entrée, fromage et dessert excellents mais un plat pas assez équilibré avec une sauce très réduite et du coup trop forte en goût. 
Nous avons dû demander 3 fois du pain pour ne recevoir qu'une petite boule à la quatrième demande.
Un bilan mitigé car de belles idées et une réalisation raffinée mais un manque cruel de spontanéité dans le service."
148,Fleur2020,Fleur2020,19 novembre 2019,Prodigieux,5.0,none,5,"Magnifique découverte que ce restaurant. L'accueil est chaleureux. Le décor est agréable, épuré mais cosy. L'équipe toute entière est particulièrement souriante. Dans la cuisine une équipe de 5 personnes s'affairent dans un calme olympien. 
Les plats : bluffants. La présentation très raffinée et le mélange des saveurs est tout simplement parfait.
Bravo à cette équipe et souhaitons que cela dure longtemps. J'y reviendrai avec grand plaisir.
Bravo à tous."
149,Allain M,966allainm,19 novembre 2019,Excellent et à vous réconcilier avec le ''sans viande'',5.0,none,15,"Surprenant et déroutants avec un chef débordant d'imagination.
Chaque plat est une vraie découverte avec des saveurs différentes et compléxes.
Le service est excellent et nous avons bien été conseillé pour les vins."
150,Alexandre P,alexandrepE1994HD,12 novembre 2019,Excellent dîner végétarien,5.0,friends,20,"Bel endroit. Personnes en salle et en cuisine souriantes et décontractées. Service impeccable.
Menu dégustation à 58€. Très bons plats, même si le dérouler du menu serait à améliorer pour un nombre impair de couverts.
Pour ceux qui auraient peur d'avoir faim après un repas végétarien... Ce ne fut pas le cas !
Et ils ont bien pris en compte ma demande d'une petite attention pour l'anniversaire d'un ami avec une petite bougie au dessert. C'est simple et ça fait plaisir."
151,Sandrine P,24sandrinep,10 novembre 2019,Déjeuner déroutant,4.0,family,191,"Belle expérience, créativité dans les plats, un déjeuner déroutant « plaisir des papilles sans viande ni poisson »👍🏻. Service très pro bienveillant. Explication pour chacun des plats, le dessert extraordinaire. Cadre raffiné. "
152,Martin Réveillard,martinreveillard,10 novembre 2019,Excellent !,5.0,none,7,"Je recommande vivement Culina Hortus à tous les amoureux du bon et du beau, lyonnais ou de passage dans la capitale française de la gastronomie. L'accueil y est chaleureux, le cadre de très bon goût et la cuisine exceptionnelle ! Les plats sont fins, travaillés avec soin et extrêmement savoureux. Merci pour cette magnifique expérience !"
153,Mathilde122,Mathilde122,10 novembre 2019,Excellent restaurant végétarien,5.0,none,12,"Nous sommes allés dîner dans ce restaurant un samedi soir et avons adoré : les plats sont excellents et très goutus. Le rapport qualité-prix est parfait, le service très agréable et le cadre très chaleureux. Je recommande vivement ce restaurant."
154,Caroline,2209CarolineV,4 novembre 2019,Une pépite,5.0,couples,22,"Nous y sommes allés pour mon anniversaire nous avons pris tous les plats de la carte version dégustation. Excellent 👌🏼 

excellent et "
155,AllSbh,N-ASBH,3 novembre 2019,Excellent,5.0,couples,48,"Tres belle experience dans ce superbe restaurant végétarien. Tout d’abord très bien situé, puis le cadre élégant, épuré, sobre et chaleureux! Ensuite la cuisine, la qualité des produits, l’échainement des plats tous très bon! Et surtout une belle expérience qui nous réconcilie tous avec la cuisine végétarienne pour nous carnivore! Sensation d’avoir bien mangé et d’etre rassasié. Les dressages sont beaux, beaucoup d’attention et d’explication dans le service! J’aurai néanmoins, vu le concept du restaurant, aimé découvrir des produits plus rares et originaux mais tout était quand même parfait! Je le recommande vivement pour passer une belle soirée! Bravo aux anciens de Vatel!"
156,Julie G,juliegerizier,1 novembre 2019,Parfait,5.0,none,23,"Un super endroit, nous avons passer un très bon moment et la cuisine est juste parfaite ! C’est LE resto qu’il manquais pour les végés fans de cuisine gastronomique ! 
Le prix est plus que raisonnable et le personnel très agréable ! 
On y retournera très rapidement ! 
Merci 🙏"
157,leoardeche,leoardeche,31 octobre 2019,Belle surprise,5.0,none,5,"Inviter par des amis et adepte du végétarisme, j'ai adoré.
En plus du menu entrée + plat + fromage + dessert, l'attente était compensé par des petites mignardises pour découvrir des saveurs et mélanges oublié.

J'y retournerais sans problème.

Je recommande les yeux fermés"
158,Franck D,869franckd,29 octobre 2019,Excellent !!!,5.0,friends,2,"Deuxième visite, nouvelle carte et toujours aussi bon. Le service est impeccable, l’ambiance est chaleureuse. 

A recommander !"
159,AGR5818,AGR5818,28 octobre 2019,"Fin, élégant, délicieux et chaleureux",5.0,none,7,"Nous avons eu le plaisir de dîner dans ce magnifique restaurant samedi soir. Atmosphère cosy et chaleureuse, service impeccable et gastronomie végétarienne à tomber par terre. 

Une très belle manière de sublimer notre savoir-faire français. 
L'équipe de Culina Hortus n'a pas fini de nous faire rêver. 

Allez-y sans hésiter !"
160,MarieCh8406,MarieCh8406,26 octobre 2019,Complément fan de ce restaurant,5.0,family,4,"Anniversaire surprise avec ma famille dans ce restaurant. Et quelle belle surprise ! Cadre magnifique, les plats sont aussi beaux que bons. J'ai adoré ! Et y retournerai en couple car par contre nous avions des bébés ce soir là, et nous avons certainement été trop bruyants. Bien sûr les enfants sont acceptés mais le cadre ne se prête pas trop à la venue de bébés qui ont du mal à dormir."
161,BenRoux,benaturabuy,23 octobre 2019,"Un restaurant clair, une cuisine",5.0,none,141,"Un restaurant clair, une cuisine ouverte, un accueil très agréable. J’y allais à reculons ! Végétarien beurk 🤢 ! Et bien, c’était excellent bravo pas du tout ventait excellent"
162,TomtomNana,TomtomNana,22 octobre 2019,Une belle découverte,4.0,none,4,"Le lieu est très chaleureux, l'accueil également.
Etant végétarienne, je voulais absolument tester leur carte avec mon mari. Nous avons adoré ! quelques grains de sable dans l'entrée de mon mari, mais à part ça tout était excellent, notamment leurs desserts originaux et totalement gourmand.
On y retournera !"
163,Soso G,sosog116,17 octobre 2019,100% bonheur,5.0,family,17,"Juste ouhaou ! On peut enfin dir que manger végétariens c’est bon et même délicieux ! Je n’ai jamais aussi bien mangé végétarien qu’ici. 
Les plats sont pleins de saveurs, recherchés, et ce n’ai pas juste du quinoa et de la salade. 
Les goûts, les textures sont mélangés, des associations qui peuvent paraîtres étranges sont en fait excellentes. 

C’est en même temps simple et raffiné. Le goût y ai et on n’as même pas l’impressions de ne pas avoir mangé de viande ou de poissons.
Ça ne me dérangerais pas d’avoir ces plats tous les jours dans mon assiette. En plus on ne reste pas sur sa faim tant physiquement que psychologiquement. 

Les plats sont changés chaque semaines pour le midi et chaque mois le soir ce qui permet de decouvrire pleins de nouveauté. 

Un point non négligeable ... l’AMABILITE ! Le personnel est extra, souriant, poli, sa fait plaisir . On se sent bien et pas de trop, un restaurant gastronomique mais pas guindé! Tellement le concept et l’amabilite Nous a plus qu’a Peine finit on aura réservé pour l’anniversaire de mon frère ! Je recommande vraiment ce restaurant que vous soyez végétarien ou non c’est à tester au moins une fois ! 👌🏼"
164,SBO69,SBO69,17 octobre 2019,Tout était PARFAIT,5.0,friends,22,"Un quasi sans faute sur le cadre, le service, le menu, les plats, le vin, l’ambiance.
Une richesse de saveurs incroyables et tout dans la finesse. 
Je reviendrais et recommanderais! "
165,dieu-epicurien,dieu-epicurien,16 octobre 2019,Superbe découverte,5.0,none,7,"Dans un cadre épuré et chic, nous avons eu le plaisir de découvrir une cuisine juste et pleine de saveurs qui change vraiment des standards habituels! Des associations osées et en tout points réussies! Côté service, la bonne humeur et la justesse des accords mets et vins choisit par les serveurs viennent parfaire cette soirée magnifique. À recommander sans modération."
166,Dragonred69007,Dragonred69007,15 octobre 2019,Agréable,4.0,friends,62,"Joli lieu
Confortable 
Belles présentations des plats
Saveur étonnante 
Personnel serviable et souriant 

Conclusion moment fort agréable à refaire"
167,Depicure,Depicure,10 octobre 2019,la poésie dans l assiette,5.0,business,13,"une belle découverte !!! des assiettes magnifiquement dressées.. begonias capucine cosmos ... les fleurs sont de tous les plats .. Amateurs de viande ne pas s abstenir les proteines animales sont avantageusement remplacées... polenta risottos oeuf parfait sont au rendez vous et un jus de légumes réduit font oublier les fonds traditionnels... réservation indispensable pour manger dans ce restaurant au cadre à la fois nature et brut ..Un chef de talent, une cuisine poetique dans la capitale de la cochonaille.. merci pour cette découverte"
168,Thibaut L,ThibautL195,8 octobre 2019,Dîner entre collègues,5.0,business,220,"Le cadre est magnifique.
Nous avons dîné au Culina Hortus par curiosité pour découvrir une cuisine végétarienne.
Bravo pour votre cuisine inventive et goûteuse. La créativité mise dans vos assiettes est fantastique.
Le service est également très agréable et discret. 
Félicitations à cette jeune équipe."
169,simca100,simca100,4 octobre 2019,Superbe surprise,5.0,family,56,"N’étant pas végétarien mais entouré ,j’ ai l’habitude des salades de quinoa et autre....
Mais là , on monte d’une marche
Vrai gastronomique
A savoir le mariage des gouts et saveurs prend le dessus des ingrédients
Des sensations  nouvelles
Desserts jamais rencontrés auparavant..
Adresse très intéressante
Les » viandards» moqueurs, passez l’a priori , vous en redemanderez......

"
170,Clémentine C,185cl_mentinec,1 octobre 2019,Délicieux !,5.0,couples,1,"Repas délicieux, cadre idyllique et service très bien ! 
Bravo à vous pour ce super concept ! Nous reviendrons !"
171,aurios974,aurios974,28 septembre 2019,Parfait,5.0,none,1,"Personnel très accueillant, cadre hyper classe et moderne. La cuisine est juste incroyable et pour un restaurant gastronomique il est généreux (j'en suis sortis rassasié). Le prix est pour moi totalement justifié. Qu'on soit végétarien ou non (c'est mon cas) c'est une adresse à ne pas manquer. Merci Culina Hortus pour ce moment."
172,Julien B,juletvir,24 septembre 2019,très bon mais le tarif du vin est rédhibitoire !!,4.0,none,4,"un déjeuner à 3 le midi. tout est impeccable vraiment et délicieux. Par contre, je ne mets pas 5 étoiles à cause du prix du vin. Vraiment abusif. Dommage."
173,Midi G,midig2019,23 septembre 2019,cuisine délicieuse et raffinée,5.0,none,21,"Atmosphère agréable et chaleureuse
Les serveurs ont la bonne distance et sont très sympathiques 
Les plats sont délicieux et originaux.
Un grand moment culinaire"
174,Claire,123ClaireG,18 septembre 2019,Belle découverte,4.0,none,46,"Une belle découverte autour des légumes et fruits de saison. Les assiettes sont esthétiquement parfaites et les quantités idéales pour un déjeuner. 
Bémol sur le prix du vin au verre. 9€ le St Veran."
175,RwCs,RwCs,15 septembre 2019,Un peu plus de gourmandise s'il vous plaît...,3.0,none,43,"J'aimerais pouvoir mettre 4 car l'accueil était très bien et le cadre est très joli.
Malheureusement j'ai été moins convaincu par les plats.

Certains sont de parfaites réussites : ""Pomme de terre, œuf, cavolo nero"" et le dessert ""Fruits des bois, fromage blanc, meringue"", mais pour moi les autres manquent d'une touche de gourmandise. Les goûts sont là, mais un peu austères et peut-être un peu perdus dans trop de textures différentes.

À réessayer à l'occasion, pour voir comment cela évolue."
176,Bertrand F,445bertrandf,15 septembre 2019,Grosse surprise !,5.0,couples,5,"Vraiment un super repas ! Nous ne sommes pas végétariens pour un sou mais nous avons adoré ce restaurant, les plats sont élaborés et délicieux !"
177,EmilieBauduin,EmilieBauduin,14 septembre 2019,Une délicieuse découverte,5.0,couples,53,"Merci à Culina Hortus pour ce délicieux moment, tout y est : les saveurs, l'originalité, la beauté du lieu et des plats, la qualité du service, la gentillesse du personnel,...
Le rapport qualité prix est exceptionnel et chaque plat nous a bluffé.
Les petites mignardises sont un vrai plus.
Le menu est très complet et parfaitement dosé.
Un vrai coup de coeur, courrez-y les yeux fermés !"
178,Sandrine B,sandrineb442,12 septembre 2019,Repas avec mes filles!!!,5.0,none,42,"Un très bon moment assez singulier car les assiettes sont réellement surprenantes, en couleurs et en saveurs. Il faut prendre son temps et bien savourer les textures et les goûts subtils!! Bravo à tous les chefs en cuisine qui ont l’air si jeune! Quel talent!!! La déco est très authentique, un air de cuvage, avec toutes ces pierres apparentes et les étagères suspendues de très bon goût!!! 
"
179,Sam gourmet,samuelel_12,12 septembre 2019,Coup de cœur absolu !! 🤩🤩😋,5.0,couples,3,"Après de nombreuses recommandations de la part d'amis lyonnais, je me suis décidé à tester ce restaurant végétarien avec ma compagne. Cela restera une de mes meilleures expériences culinaires des dernières années !! Nous avons été littéralement scotchés par la richesse gustative et le raffinement des plats, du début à la fin. Le service était irréprochable, très professionnel et nous avons eu d'excellents conseils pour les accords mets/vins. Nous n'avons qu'une envie : y retourner ! Bravo à toute l'équipe pour votre travail remarquable !
"
180,diid52,diid52,12 septembre 2019,Qualité Simplicité Raffiné,5.0,none,31,"belle farandole de saveurs, de textures, de goûts...le tout sans viande ni poisson ! Un vrai régal. ET le service et les sourires sont au RDV."
181,Coralie R,307coralier,11 septembre 2019,Excellent et raffiné,5.0,couples,56,Le décor est magnifique et l'accueil des serveurs est génial. On se sent dans un cocon confortable et chaleureux. Les plats sont bien présentés et ils sont excellents. On a hâte d'y retourner ! Réservation obligatoire car c'est complet tous les jours. 
182,Antoine S,guitarito,10 septembre 2019,Wahou!,5.0,couples,6,"Un feu d'artifice de saveur... Moi qui ne suis pas un grand fan de légumes j'ai tout aimé. 
C'est original, surprenant ET copieux.
Bravo au jeune chef, quel talent! "
183,Grosbill69,Grosbill69,6 septembre 2019,Excellent - vrai coup de coeur,5.0,none,3,"Très bonne expérience dans ce restaurant moderne et atypique.
Savoureux de l'entrée au dessert.
Accueil et service impeccables
Merci de cette découverte !"
184,Travel0ver30,Travel0ver30,30 août 2019,Coup de coeur de l'année,5.0,none,30,"Cadre boisé, doux et chaleureux. Beau mobilier et très belle déco. Serveurs de bons conseils et très souriants. Preuve que l'excellence en étant dans du végétarien est possible, on s'y retrouve parfaitement: goûts, textures, couleurs, odeurs, ... rien à changer. Un grand merci à toute l'équipe pour ce superbe dîner !"
185,Laura C,IamKhaleesi,24 août 2019,Un régal,5.0,couples,33,"Merci pour ce repas succulent en 4 récoltes ce midi !

De l'amuse bouche a la mignardise tout est pensé avec des saveurs et textures différentes pour un subtil mélange qui nous a conquit !

C'était une première et pas la dernière.

Nul besoin d'être végétarien pour s'y rendre.

Les quantités sont très bien réfléchies et le service d'une excellente qualité également ! 

On a pas pris le temps de faire de photo tant chaque plat était excellent !

A très bientôt :)"
186,Claire V,740clairev,22 août 2019,La perle végétarienne de Lyon !,5.0,none,2,"C'est dans un lieu à couper le souffle, que j'ai pu enfin redécouvrir la véritable cuisine végétarienne à travers des plats innovants, savoureux et gourmands. Un mélange subtil de couleurs, de parfums et de saveurs oubliées réalisé avec brio. 
Le service est au petit soin, souriant et très compétent, largement à la hauteur de son titre de restaurant gastronomique. Sans oublier sa très belle carte des vins originale et maîtrisée (qui fait la part belle aux vins natures). 
 
A tous ceux qui souhaitent la preuve que l'on puisse faire rimer cuisine végétarienne et plaisir, même pour les plus carnivores des papilles, je n'ai qu'un mot à dire : testez !"
187,natyeste,natyeste,20 août 2019,excellent!!!,5.0,couples,21,"Un resto à la déco très sympa (mélange de bois et couleurs douces) 
et l’assiette !!! quoi dire de ces plats végétariens qui sont excellents et surprenants ! 
En plus le service est irréprochable ... 
Un sans faute pour cet établissement.
"
188,AB1269,774alexandra,13 août 2019,Top,5.0,friends,9,Service attentionné et plats avec beaucoup de saveurs. À tester absolument pour découvrir une jolie cuisine végétarienne 
189,Christophe L,christophel502,6 août 2019,Extraordinaire voyage culinaire,5.0,couples,389,"Personnel et accueil au top, très joli cadre, mais le véritable trésor de Culina Hortus se trouve dans les assiettes: délicieux, goûteux, surprenant, inventif, bref un merveilleux voyage! "
190,Stambouli Sarah,Lunedorell,30 juillet 2019,Un très bon restaurant végétarien gastronomique,4.0,friends,37,"Culina Hortus est une belle surprise. Pour moi qui aime limiter mes apports en viande j'ai été plutôt conquise par la cuisine du Culina Hortus qui s'est avérée être goûteuse et généreuse. 
J'ai adoré principalement l'entrée et le dessert à base de fruits rouges et de chocolat (c'était vraiment excellent). Petit bémol pour le plat à base de fenouil cela dit. 

Le service était plutôt professionnel."
191,Agnès A,859agn_sa,19 juillet 2019,Un délice !,5.0,couples,97,La nourriture est délicieuse et la présentation magnifique. Le personnel est très attentionné. Nous avons adoré !
192,Antoine M.,Antoine69001,19 juillet 2019,Encore un succès,5.0,friends,2,"C’est la deuxième fois que nous venons dîner et nous sommes encore tombés sous le charme! Nous nous avons choisis des menus dégustations pour découvrir la carte d’été. Quel spectacle! Les parfums, les couleurs, les saveurs. Tout est maitrisé de bout en bout.
Le service irréprochable et l’équipe très sympa (le chef est même venu nous servir le dessert). Un grand merci Culina Hortus"
193,cridelyon,cridelyon,19 juillet 2019,Un vrai restaurant gastronomique...,4.0,none,1,"C'est une des plus belles découvertes culinaires de cette année...invitée par des amis, j'ai été séduite par la qualité et la finesse des plats présentés: odeurs, saveurs, mélanges judicieux de plusieurs végétaux et belle présentation. Ce restaurant prouve que l'on peut se régaler sans viande. Un vrai savoir faire: BRAVO"
194,Elululu,Elululu,15 juillet 2019,Une très agréable soirée,5.0,couples,138,Nous avons beaucoup apprécié la soirée passée dans ce restaurant. La salle est magnifique et le service parfait. Nous nous sommes régalés avec ces plats végétariens et avons beaucoup aimé ce concept. Je recommande chaudement. 
195,Christophe C,R6899NKchristophec,7 juillet 2019,Un déjeuner agréable,4.0,family,31,"Un cadre cosy et moderne , un service bien maîtrisé, une cuisine savoureuse ,une mention pour le dessert . Un bon rapport qualité prix à l exception du prix des boissons dont les prix me paraissent excessifs pour ce type d'établissement."
196,Martin Mouton,martinmT6679BX,3 juillet 2019,Excellent restaurent,5.0,family,1,"Un cadre idéal, avec des ingrédients de très grande qualité qui assurent un mix de saveur intense en bouche, accompagnés de nombreux vins à la carte. Bref, un personnel compétant et respectueux qui vous accueillent dans la joie et la bonne humeur. Je recommande très fortement."
197,Camille,Camillemout42,3 juillet 2019,Restaurant prestation exceptionnelle,5.0,family,1,"Dans un cadre d'exception, l'équipe du culina hortus vous invitera à déguster des plats dignent d'un niveau étoilé. Pour sublimer ces mets, on vous proposera des vins qui s'accordent avec ceux-ci à la perfection.

J'ai passé un moment formidable et j'en suis ressorti rassasié et ravi.

Un endroit à découvrir absolument!

Pensez à réserver car il y a beaucoup de demandes !"
198,Joisa,Guesde,28 juin 2019,Cuisine végétarienne savoureuse,5.0,couples,7,"Cadre zen , cuisine végétarienne originale , goûteuse , savoureuse . Personnel discret aux petits soins.
Bref un moment de pur bonheur ."
199,Anne-Sophie P,annesophiep160,28 juin 2019,Très bon,4.0,couples,7,"Testé au déjeuner un samedi, un peu cher, même si l'ensemble était très bon et original. L'endroit est agréable tout comme le personnel."
200,Annabel P,AnnabelPolly,28 juin 2019,Un sans faute,5.0,family,1,"Pour un dîner de retrouvailles, nous avons choisi le Culina Hortus dont la gastronomie végétarienne devait nous permettre de rester légères en cette soirée de canicule. Ambitieuses, nous sommes parties sur une déclinaison en 7 plats. Tout n'a été que surprises et découvertes entre textures, formes et couleurs témoignant d'un travail d'une grande finesse et d'originalité. Les accords en vin proposés n'ont fait que souligner la justesse des saveurs. Ajoutez à cela un service précis et délicat au cœur d'une décor élégant et intimiste, vous comprendrez que nous n'avons pas regretté notre choix. Rassasiées, nous sommes reparties enthousiastes et curieuses de poursuivre cette découverte gustative.
Merci pour ce repas aux petits soins."
