,user,user_profile,date_review,title,rating,type_visit,num_contributions,review
371,Damien L,damienl150,12 août 2019,bon rapport qualité /prix,3.0,couples,95,"(Chèques déjeuner, tickets resto, chèques vacances acceptés)

Typiquement le petit bouchon Lyonnais. 
Les plats sont bons et on du goût. 
Les prix très raisonnables : exemple : menu Lyonnais entrée plats dessert 19€. 

Petit bémol le jour de notre visite : le manque de personnel. Ils étaient deux alors que 4 personnes au services étaient nécessaires. Ils se sont bien débrouillés mais le repas à été trop long (+de 2h). 
Le repas aurait été moins long, j’aurais noté 4"
372,Oliver,CesarineLola,11 août 2019,Super resto,4.0,family,11,"Nous venons de dîner dans ce restaurant pour la première fois et  c’était très bien. Super accueil et le serveur de la salle au sous sol où nous avons dîner était parfait. Accueillant, prévenant, avec le sourire ,de l’humour et rapide . Bon rapport qualité - prix. 
A recommander. Merci à eux."
373,hugues d,971huguesd,11 août 2019,Parfait,5.0,family,184,"Vraiment très très bien
Rapport qualité prix excellent 
1er Menu à moins de 19€ entrée/plat/dessert
De bons produits ( des frites maisons délicieuses)
Un service très agréable, efficace et sympa
Le VRAI bouchon lyonnais
"
374,Antomarcci,Antomarcci,8 août 2019,Exellent,5.0,family,9,Ce restaurant est d une très grande qualité ces produits sont frais et très bien cuisinnès le services est souriants et chaleureux je le recommande à tout ceux qui aime bien mangé
375,ROJ,49yvesj,6 août 2019,Belle situation et bon rapport Q/P,4.0,none,34,Nous avons bien mangé à l'extérieur dans la rue St-Jean. Personnel assez speedé mais il y avait beaucoup de monde à servir. Les plats étaient bons en quantité suffisante. A recommander pour le bon rapport qualité-prix
376,Curtis V,843curtisv,2 août 2019,Repas très agréable,4.0,friends,3,"Repas de bonne qualité et service au petit soin, seul bémol la taille de la salle intérieure! Je conseille"
377,Loval,Lovalvif,1 août 2019,Un bouchon assez classique et bien placé.,4.0,couples,209,"Ouvert le dimanche soir et bien situé dans la rue principale typique du quartier, ce restaurant est assez digne du bouchon lyonnais. Le décor à l'ancienne à l'intérieur, certaines spécialités à la carte, un service décontracté, il manque seulement quelques points pour compléter le  tableau. Question culinaire très bien dans l'ensemble. Frites maison réussies, viande de bonne qualité avec des rations satisfaisantes.
Au niveau tarif dans la bonne moyenne sauf les boissons. Menu du jour (servi aussi le soir) à moins de 20€ très intéressant avec en plus pas mal de choix.
Bien pour découvrir le bouchon ou pour jouer la carte de la sécurité."
378,Miss92B,Miss92B,31 juillet 2019,Toujours excellent,5.0,solo,26,"2 visites cette semaine dans ce restaurant après un passage en avril. Cuisine toujours aussi délicieuse et de qualité. La tarte à la praline est la meilleure que j'ai pu manger dans la ville. Les ravioles sont également très bonnes et bien assaisonées
Le service est certes parfois long mais les serveurs courent entre les tables du restaurant qui est régulièrement plein à craquer. Service aimable et de qualité. Je repasserai lors de ma prochaine visite lyonnaise."
379,Jéjé,jegaut57,30 juillet 2019,Super,5.0,couples,6,"Petit restaurant avec terrasse sur la rue. L’un des serveurs est extrement bienveillant et accueillant. 
Côté assiette rien à redire... belle présentation et le goût est au rendez vous.
Belle découverte pour nous "
380,manonlgr,manonlgr,26 juillet 2019,Long,3.0,couples,54,"Un service long avec une entrée garnie de salade et peu de condiments, un plat fade et un riz sec.
Le dessert était cependant très bon.
Assez déçu dans l’ensemble.

"
381,Marion ctn,Marionctn,26 juillet 2019,Je recommande,5.0,friends,17,"Super bouchon Lyonnais, propose plusieurs spécialités de la ville, nous nous sommes régalés ! Je recommande sans hésitations, chaleureux et bien placer."
382,pydubreucq,pydubreucq,23 juillet 2019,Un bon bouchon Lyonnais,5.0,family,133,"Nous avons vraiment passé un très bon moment dans ce bouchon Lyonnais !
Les plats était vraiment très bons et typiques. Bien servis également !
Le service était au petits soins
Rapport qualité / prix au top"
383,Crys C,11crysc,20 juillet 2019,Exceptionnel,5.0,couples,1,"Un petit Bouchon Lyonnais digne de ce nom. Un accueil extraordinaire, le personnel est plus qu au petit soin. Ils sont présents en toute discrétion. Prennent soin de nous. Quand au repas juste sublime... Magnifique... Un réel plaisir pour les papilles... Plaisir des yeux.... Nous reviendrons rapidement pour le faire connaître à notre famille... Le rapport Qualité, prix est juste PARFAIT.... VRAIMENT UN GRAND MERCI POUR VOTRE PROFESSIONNALISME......"
384,Zeg L,zegl,19 juillet 2019,Excellent moment,5.0,family,55,"Tout d'abord nous avons passé une excellent soirée car les deux serveurs était simplement au top, bonne ambiance et leurs conseils sont à suivre.

Le repas : la meilleur tarte au pralin que j'ai mangé à Lyon. Le gratin dauphinois super aussi, et autre spécialité sans aucune fausses notes. Le cuisinier fait de la vraie bonne cuisine simple et efficace. "
385,kassie17,karineboiselle,18 juillet 2019,Un petit bouchon typique,5.0,couples,216,"Selectionner par hasard, et qui s'est avéré un excellent choix. Il y a tous les plats typiques de Lyon et ils sont savoureux. De plus, le personnel est super sympa. La salle est petite mais il y a des tables en terrasse. "
386,rgb,rgb66,14 juillet 2019,Bouchon authentique.,4.0,family,28,"En tant que lyonnais, je redoute ce genre de resto au nom racoleur et situé dans un quartier hyper touristique... Et bien j'ai été très agréablement surpris. Plats typiquement lyonnais, de qualité, copieux, prix raisonnables, service sympathique sans chichi.
En sortant du ""vieux Lyon"", je me suis dit que j'avais eu raison de passer outre mes préjugés !"
387,Nadine N,910nadinen,12 juillet 2019,Belle découverte 😍,5.0,family,19,"Nous avons été en famille dans ce petit restaurant et non seulement nous avons très bien mangé mais les serveurs étaient d’une grande gentillesse et étaient très accueillants, ça donne vraiment envie d’y retourner, tout était parfait ! ☺️"
388,adeline p,adelinep444,9 juillet 2019,Tout ce qu'on s'imagine d'un bouchon Lyonnais !,5.0,couples,79,"Un menu du soir entrée plat dessert à 19,50. Propose des plats typiques, cuisine de qualité,  vin au pichet du pays de grande qualité. Service au top! 2 serveurs pour 50 couverts. Ils déchirent !"
389,Timothée A,timoth_ea2015,7 juillet 2019,La qualité et l'authenticité du bouchon lyonnais,5.0,couples,9,"Un petit bouchon lyonnais au coeur du Vieux Lyon, dans la Rue Saint Jean. Ambiance rétro et nappe vichy, les amateurs et nostalgiques sauront apprécier ! Le repas fut délicieux, copieux, et le service d'une rapidité à couper le souffle (servi en moins de 10 minutes). Je recommande chaleureusement !"
390,Carine F,307carinef,7 juillet 2019,Très bon et à petits prix,5.0,none,11,"De passage à Lyon le 21 juin, nous avons fait , par hasard, une halte ds ce bouchon lyonnais. Nous ne l'avons pas regrettés. Accueil agréable, personnel aimable malgré l'affluence. Ns avons opté pour  un repas ""typique"" quenelle, oeufs en meurette, tarte aux pralines etc. Très bons produits, bref une belle découverte."
391,HEUREUSE7,HEUREUSE7,4 juillet 2019,REPAS MIDI,4.0,family,105,Seconde visite car je ne suis pas lyonnaise.J'étais déjà venue avec mes petites filles. Rapport qualité prix très bien. Le personnel est très bien aussi. Je vous recommande.
392,maryline B,436marylineb,30 juin 2019,Delicieux,4.0,friends,28,"Restaurant trés sympa, accueil super, et repas délicieux !! 
Nous reviendrons car trop de choix sur la carte, il nous faut donc revenir pour tout goûter 😉"
393,Maxence M,467maxencem,25 juin 2019,Très bon restaurant,5.0,couples,13,"La découverte de ce restaurant à été un plaisir. Le personnel est très agréable et courtois et parle très bien anglais. La nourriture est délicieuse, dans des proportions très correctes. Des spécialités simples et très bonnes. N'hésitez pas à y aller si vous êtes dans le Vieux Lyon"
394,cecile30320,cecile30320,23 juin 2019,Délicieux,5.0,couples,61,"Cuisine de qualité très bonne, accueil chaleureux, nous recommandons cet endroit . A ne pas rater : saucisson chaud extraordinaire et quenelle de brochet aux écrevisses délicieux !"
395,Anne M.,F1182KVanneb,21 juin 2019,Très bien,4.0,friends,15,"Très bon accueil dès le départ.... rapide et très bonne cuisine locale.
Un bon moment. Je recommande."
396,al03b,al03bnfl,20 juin 2019,Adresse attractive dans le Vieux Lyon,4.0,couples,19,"Difficile de faire un choix entre tous les bouchons lyonnais présents dans le quartier du Vieux Lyon. Au regard de la carte proposée et des tarifs, nous avons finalement décidé de nous installer en terrasse de ce petit bouchon et n'avons pas été déçus. Que ce soit les spécialités typiques (saucisson, andouillette, tarte à la praline) ou d'autres mets plus ""classiques"", nous nous sommes régalés. Le trio de ravioles (sauce cèpes, St Marcelin et pistou) était vraiment savoureux. Les assiettes sont généreuses, bien présentées. Le service est très correct. Bref, bon rapport qualité/prix. Nous recommandons."
397,Alain Dorneau,NadcapFormation,19 juin 2019,Que du bonheur gustatif,5.0,friends,8,"Venus a Lyon pour formation, nous sommes tombés par hasard sur ce restaurant, accueil chaleureux mais pas rentre-dedans. Nous avons goûté saucisson beaujolais et andouillette, merveilleux. Du coup nous sommes revenus le lendemain pour quenelles et filet de porc , 2ème merveille. Accompagné par un rosé frais et de bonne facture,le service patron, serveur,serveuse est présent, souriant et efficace. Prix très raisonnable avec des menus très attractifs.Je le conseille pour les amateurs de goût, et pour passer une excellente soirée, merci encore"
398,Theo R,theor860,16 juin 2019,Restaurant parfait,5.0,family,1,Restaurant exceptionnel les andouillette succulente le personnel à votre écoute et comique bon endroit pour la fête des père 😊😁😉
399,PARIS057,PARIS057,10 juin 2019,Adresse à retenir dans le quartier vieux Lyon,4.0,friends,242,"
Nous avons dîner dans ce bouchon lyonnais en compagnie de plusieurs amis. 
Bon accueil. Serveuse très sympathique et efficace. Elle est de bon conseil. La formule menu copieuse. 
Les ravioles  et les différentes sauces sont très bonnes et la quantité y est. 
Le vin ( vionnier) est tout juste correct. Un peu dommage par rapport à la qualité des mets. 
A conseiller. 
"
400,Car_oh,Car_oh34000,7 juin 2019,Découverte du Vieux Lyon,4.0,couples,69,"De passage sur Lyon nous avons été séduits par le coté typique de bouchon lyonnais sur une avenue passante dans le vieux Lyon.

La terrasse étant complète, nous avons déjeuné à l’intérieur du restaurant dans un cadre assez rétro avec ses nombreux tableaux et affiches vintage ainsi que de jolies nappes à carreaux !

A la carte, sont proposées des spécialités lyonnaises à des prix tout à fait correct qui permettent de découvrir la gastronomie locale.
 
Nous avons optés pour deux menus à une vingtaine d’euros avec pour débuter le gâteau de foie et un duo de spécialités lyonnaises (cervelas et gratiné à l’oignon), puis nous avons poursuivi notre dégustation culinaire avec une délicieuse quenelle et un suprême de volaille aux cèpes avec une sauce à tomber !
 
Les plats sont simples, généreux mais vraiment savoureux !
 
Nous avons terminés notre repas par un délicieux fromage blanc aux myrtilles (sorte de faisselle) et la fameuse tarte aux pralines (que j’ai trouvé pour ma part très sucrée !)
 
C’est un joli endroit où nous avons eu plaisir à déjeuner et à découvrir ces spécialités locales.
 
Un excellent rapport qualité-prix que l’on ne s’attend pas à trouver dans une rue assez touristique !"
401,Aline C,G8933CTalinec,7 juin 2019,Super bon,5.0,couples,10,"On a super bien mangé, avec des produits de la région, et en plus pour 18€ par personne entrée/plat/dessert. Je conseille vraiment! "
402,Débo L,d_bol462,6 juin 2019,Avis mitigé,3.0,family,79,Nous avons été accueillies par un serveur pour le moins hautain et très spide. La serveuse quand à elle a été très agréable et de bons conseils (desserts). Le repas quand à lui était bon et le rapport qualité prix convenable. (Suggestions du jour) Nous avons apprécié la dégustation de ravioles au St Marcelin que nous vous conseillons. Je vous conseille également de réserver votre table car ce petit bouchon Lyonnais est vite pris d'assaut. Le seul bémol que je pourrais apporter c'est que la carte est composée de plat à mon goût trop hivernaux pour la saison. Il faisait très chaud et nous avons été déçues de ne pas trouver suffisamment de salades variées ou poissons. Les plats étaient trop lourds pour la saison mais il semble que ce soit justifié par le fait d'être dans un petit bouchon typique. 
403,rouffiacrodier,rouffiacrodier,4 juin 2019,bon rapport qualité prix,4.0,couples,287,Dejeuner en couple dans le sous sol faute de place au rdc  Acceuil sympa. Salade plutôt copieuse et menu du jour correct.
404,MathildeLdy,MathildeLdy,3 juin 2019,Super soirée,5.0,family,5,"Nous avons passé un très bon moment dans ce petit bouchon Lyonnais.
Le repas juste excellent !! Rapport qualité prix très bien aussi !
Petit plus pour la serveuse très sympathique qui a su nous conseiller et nous accompagner tout au long du repas !"
405,Pierino P,pierinop283,1 juin 2019,Découverte de Lyon,4.0,couples,15,Très bien autant l'accueil que le repas ! Quenelle de brochet et ravioles au St Marcellin absolument excellent ! 
406,ANNICK H,bibieEcoscom,29 mai 2019,UN MOMENT FORT AGREABLE,5.0,couples,47,"Un bouchon de Lyon (dans le vieux Lyon, bien sûr) comme on les apprécie si bien. Venus un samedi midi, de passage à Lyon, nous avons été reçus par des jeunes gens très sympathiques et très dynamiques, bien que débordés par la clientèle. Possibilité de manger sur la terrasse. Le repas était en fonction de nos attentes, bon et copieux. Je vous conseille de réserver à l'avance."
407,Ludivine2705,Ludivinepld,27 mai 2019,Très bon,4.0,couples,3,Très bon et bon rapport qualité prix mais personnel vite dépassé par la charge de travail c'est dommage.
408,Héléna V,h_l_nav2018,27 mai 2019,Simple mais efficace!,5.0,family,48,"Très bon ptit resto qui nous laissera un chouette souvenir!Bon rapport qualité prix 15,90 pr entrée-plat (ravioles au st Marcelin et poire de boeuf frites maison)La viande était tendre, service rapide mais efficace, beaucoup de monde en ce samedi midi mais avons réussi à manger en terrasse!Serveurs aimables et souriants!Je recommande!"
409,lucie56190,lucie56190,26 mai 2019,Soirée sympa,4.0,family,3,"Nous avons dîner à 3 un dimanche soir, 
Accueil et service très professionnel. Les deux serveurs bossent bien et sont organisés (peu d’attente, arrangement pour des plats à mettre dans les menus...)

Les menus à 18€ sont vraiment bien niveau rapport qualité prix. 
3 entrées différentes type bouchon lyonnais vraiment bien
3 plats originaux très bons
3 desserts top avec des tartes maison (tarte simple mais recette de pâte délicieuse)

Nous recommandons ce restaurant pour un moment de détente agréable !
"
410,Fredouille34,Fredouille34,26 mai 2019,Ne pas hésiter,4.0,couples,117,"Accueil sympathique, serveurs très souriants et plein d’humour. Cuisine lyonnaise typique et savoureuse. Situé dans le cœur du vieux Lyon, endroit propice à la flânerie et à la decouverte. 
Ne pas hésiter à s’y rendre. "
411,BenLEman,BenLEman,26 mai 2019,Bonne découverte,5.0,business,142,Souris d'agneau tendre et accompagné d'un bon gratin. On termine ses plats avec le pain signe d'une bonne qualité. Carte des vins correctes. Passage fréquent de livreurs en scooters en terrasse (mais pas imputable au restaurant)
412,Sabrina V,sabrinav158,25 mai 2019,Bonne adresse!,5.0,family,28,"Repas copieux, authentique et de qualité !
Environnement agréable 
Bonne adresse à recommander 
Service de bonne qualité "
413,Elsa L,361elsal,25 mai 2019,Superbe Soirée,5.0,family,2,"Repas excellent et service juste génial!!! Des serveurs très sympathiques, avec un dynamisme hallucinant!"
414,Julie R,july83480,25 mai 2019,Bon petit bouchon !!,4.0,couples,2,"Bon petit bouchon à un prix raisonnable !! Nous avons pris un menu est à 20€ et le second à 27€ ... Le saucisson chaud est excellent et la sauce également !! 
Service sympa ... restaurant un peu à l’écart des autres mais ce n’est pas plus mal ...
Nous avons passé une très bonne soirée 😁"
415,Nitram27,Nitram27500,24 mai 2019,Bof,3.0,family,4,"Resto sans plus, pris le plat du jour, la viande de qualité très moyenne et le reste à peine mieux. Service à la volé sans aucune chaleur sans être impolie non plus. Rien de catastrophique mais ça ne nous laisserapas non plus un souvenir impérissable. Si vous souhaitez gouter à du typique lyonnais à éviter."
416,Sandrine F,sandfavier,21 mai 2019,Très bon petit bouchon,5.0,couples,53,"Très bon petit restaurant de spécialités lyonnaises, prix très convenables, service au top, accueil chaleureux. Je recommande"
417,Barthes M,MatBarEuses,20 mai 2019,Fantastique bouchon,5.0,couples,9,"Pour des sudistes voulant découvrir les traditions lyonnaises, un véritable bonheur de manger dans ce bouchon. Un service au top et très agréable! Une cuisIne excellente, je recommande fortement !"
418,ferrer c,ferrerc2014,17 mai 2019,Service déplorable,2.0,friends,8,Nous avons mangé entre amis un midi si le repas est correct le service est déplorable nous n avions même pas commencer notre apéritif que les plats sont arrivés on nous a vite fait comprendre que plus vite on mangeait plus vite on nous remplacerai. Quand nous avons dit au serveur notre mécontentement il nous a repondu qu'ici c était rendement avant tous nous n irons plus jamais.
419,Cyril F,239cyrilf,13 mai 2019,Super accueil et excellente cuisine,4.0,family,28,Nous y avons mangé un dimanche midi. Mieux vaut réserver ! L'accueil du mosellan végétarien est remarquable et la cuisine est excellente. Le prix est raisonnable. Je conseille fortement.
420,Nytah M,nytahm,13 mai 2019,Chaleureux et très bon,5.0,family,59,"J'ai déjeuné avec ma mère dans ce charmant bouchon lyonnais , les serveurs sont très accueillant et sympathique tout au long du repas , de plus le menu était excellent ! Je recommande vivement ! "
421,Michel83var,Michel83var,10 mai 2019,Belle adresse,4.0,couples,125,"Restaurant petit bouchon lyonnais typique, joli cadre et très bon accueil. Excellent rapport qualité prix, très bonne spécialités lyonnaise, saucisson chaud, salade lyonnaise, quennelle de brochet, tête de veau avec sauce ravigotte. Sans oublier la tarte aux pralines en dessert. Une belle adresse, à faire. "
422,fred01243,fred01243,8 mai 2019,un délice,5.0,family,46,"l'excellence ne se décrit, elle se goûte. en entrée saucisson à la beaujolaise, gâteau de foie de volaille, un pur régal.....puis quenelles, andouillette....à s'en lécher les doigts......puis......à vous de découvrir"
423,Romain Z.,RomanoWTC,6 mai 2019,Marseillais en WK à Lyon,4.0,couples,11,"Très bon accueil,  serveurs agréable et services rapides malgré le monde.
Bonne cuisine , rien à dire , je le recommande."
424,cerise842016,cerise842016,6 mai 2019,Excellent,4.0,couples,8,"Excellent accueil dans la bonne humeur, de passage nous sommes arrivés juste à temps avant la fermeture,  nous avons été très bien accueillis dans un chaleureux cadre, et surtout nous avons très bien mangé,  cuisine locale et fait maison"
425,Amanicols,Amanicols-54,2 mai 2019,Une bonne découverte,4.0,couples,173,"Un bon accueil , une bonne carte , de bon plats de bonne qualités .
Les goûts sont au rendez-vous .
Rien à dire de plus ."
426,Alex P,alexpN6389AP,22 avril 2019,Idéal pour découvrir les spécialités lyonnaises.,4.0,friends,229,"Nous y avons déjeuné entre amis un midi, dans la principale rue piétonne du vieux Lyon.
Idéalement situé, ce restaurant possède une terrasse.
Ce restaurant propose les plats traditionnels de Lyon, à un prix correct. Idéal pour découvrir les spécialités. Menu entrée / plat / dessert à 19€90."
427,Estelle9123,Estelle9123,21 avril 2019,Très bien,5.0,friends,95,"Petit bouchon lyonnais situé dans le vieux Lyon. Plats pas chers et bien garnis, menu également. Et surtout, les serveurs courent pour ne pas nous faire attendre trop longtemps et sont très aimables et serviables, je recommande chaudement."
428,Sandra B,bizouardsandra,21 avril 2019,Excellent,5.0,family,54,Nous avons déjeuner dans ce bouchon le dimanche de Pâques. Accueil fort sympathique serveurs à l’ecoute. Les plats à la carte son fait maison et délicieux
429,Coco,Co-cotte2410,16 avril 2019,Beau et bon bouchon,5.0,friends,47,"Nous sommes venues passer le week-end à Lyon et nous sommes tombées sur ce bouchon. Très bon repas, de l'entrée au dessert, très copieux. Plats typiques Lyonnais. Bel accueil, personnel très sympathique. Menu à 19,50€ (entrée, plat, dessert). Nous recommandons vivement ! "
430,Franck R,franckr755,13 avril 2019,Très bien,5.0,couples,15,"Grande première pour nous dans un bouchon lyonnais et... on n’a pas été déçu! Prix très abordable, serveurs très sympas et dispo, sans oublier des plats typiques et délicieux...
A tester... sans hésiter!"
431,Miss92B,Miss92B,10 avril 2019,Très bon restaurant abordable,5.0,solo,26,Très contente d'avoir choisi ce restaurant pour mon passage à Lyon. Une carte a des prix raisonnables et des plats maisons très bons. Les serveurs sont disponibles et répondent aux questions qu'on peut avoir sur les plats. Seul bémol de l'attente de 20 minutes entre les plats mais cela n'enlève rien à la qualité.
432,Thib50,Thib50,9 avril 2019,"Bon bouchon, bonne soirée !",5.0,business,14,"Au cœur du vieux Lyon, nous avons passé une excellente soirée dans ce sympathique restaurant. Bons produits, bien présentés et accueil super sympathique et des prix raisonnables !
Merci !"
433,Stéphanie B,stoufbj,9 avril 2019,Une adresse sûre!,4.0,family,21,"Un accueil très chaleureux et un très bon repas. J’ai pris le gâteau de foies de volaille, et l’andouillette de fraise de veau : excellent! 
Un léger bémol sur la tarte aux pralines, un peu trop sucrée. 
Menu enfant top également. 
Nous avons aussi reçu de très bons conseils sur le vin. "
434,NATHALIE M,nat43110,9 avril 2019,Un p'tit bouchon qui vaut le détour  !,5.0,couples,12,"Nous nous sommes rendus dans ce restaurant un lundi soir. Il était plein, c'est bon signe !  Le serveur avait l'air débordé,  il nous a néanmoins accueilli de manière fort sympathique, nous a libéré une table dans les 5 minutes après notre arrivée.  Rapidement il nous a proposé la carte, enregistré notre commande puis les différents plats sont arrivés : copieux, appétissants, très bons. Tout est préparé maison,  la tarte aux pralines avec sa pâte sablée est excellente, les produits sont frais, le personnel sympathique, rapide, efficace et très professionnel. Parmis la quantité de p'tits bouchons que l'on peut trouver sur Lyon, celui ci vaut le détour. Nous y retournerons certainement."
435,domxiii,domxiii,7 avril 2019,Sortie du dimanche en famille,4.0,family,20,"Arrivée vers 14h nous avons bien été reçu 
Le lieux est sympa et typique.
On retrouve l ambiance des bouchons, avec de petite salle et des sanitaires en cave.
Côté repas rien a dire c est bon et copieux.
Même nos trois enfants ont appréciés les spécialités lyonnaise.
Personnel agréable malgré le coup de feu du midi."
436,mino781,mino781,7 avril 2019,Bonne adresse,4.0,family,3,"Sympathie du service, efficacité, assiettes copieuses, carte variée, cuisine maison. Très bonne soiree"
437,jade S,jadvan01,6 avril 2019,Très bon bouchon !,5.0,couples,546,"De passage à Lyon ce samedi , nous avions réservé à l’avance pour dîner. 
Menus et carte avec beaucoup de choix. Les prix sont corrects vu la qualité des plats. C est très bon, copieux et le service est très agréable. 
Je recommande 👍🏼"
438,lyoni,ttnica,4 avril 2019,Trop bon!,5.0,friends,6,"Aimé par mes amis français et étrangers (enfin un bouchon qui ne fait pas peur aux étrangers avec la diversité proposée!). Repas bon, service très agréable. L'endroit est petit mais bon...c'est la France."
439,h_l_ne_m516,h_l_ne_m516,1 avril 2019,A déguster absolument,5.0,couples,15,"Enfin un bouchon qui sait faire de la VRAIE cuisine
plat delicieux et copieux, serveur très sympa
bref ,situé dans une rue très touristique 
Mais restaurant qui respecte les touristes ☺☺
bravo ,continuez comme ça  et nous, clients,  allons y les yeux fermés 
merci pour tout"
440,Daphné G,469daphn_g,29 mars 2019,Très bon bouchon ♡,5.0,couples,18,"Bon bouchon, nourriture en quantité et très bonne avec une formule de spécialités à 16€ entrée + plat avec un rapport qualité/ prix au top! De plus le service était rapide, fluide et les serveurs très agréables.
Je recommande! "
441,vjln69,vjln69,28 mars 2019,Un bon bouchon,5.0,family,6,"Enfin un bon bouchon lyonnais, de la cuisine simple mais très bonne, même les enfants ont tout fini, pour dire ! Et dans leur menu pas de steak hâché mais un vrai steak! Serveur sympa. Nous reviendrons"
442,Mazarine A. D,PAIEMENT_ACCEPTEE,21 mars 2019,Premier repas de 2019,5.0,couples,132,"Nous n’avions pas réservé - le restaurant était plein
Après 15 min d’attente (2 couples attendaient avant nous) nous étions assis à notre table 
La salle du haut était un peu petite mais les plats pardonnent tout 
Le menu du jour était délicieux - les ravioles en entrée 👌🏾👌🏾👌🏾👌🏾
Je vous recommande cette adresse - vous reviendrez mettre un like à mon avis ."
443,pascal m,976pascalm,17 mars 2019,Retraite-partie inoubliable,5.0,family,26,"Avec famille et amis réunis pour fêter un départ à la retraite, nous avons tout goûté des plats lyonnais qu'offre ce bouchon et nous nous sommes régalés ! Le patron d'une grande gentillesse et d'une totale disponibilité a tout fait pour que nous passions un moment inoubliable ! Merci à lui et à son personnel ! 
Nous reviendrons en petit comité. "
444,cybrmoon,cybrmoon,17 mars 2019,Cuisine maison et cuisine ouverte,4.0,couples,391,"Parmi tous les restaurants que j'ai pu fréquenter dans la capitale des Gaules, je ne considèrerai pas le Vieux-Lyon, dans le quartier éponyme, comme le meilleur au niveau de ses frites. En revanche, il est clair qu'en terme de service et d'accueil, il se situe de loin parmi les plus chaleureux. J'apprécie en effet, avant tout, qu'un restaurant fasse sa cuisine lui-même quitte à payer un peu plus cher. Et c'est le cas dans cet établissement. Alors que les murs sont couverts de photos d'artistes français d'après-guerre, ce qui donne à la fois un aspect résolument national mais aussi une belle occasion de se remémorer de jolis souvenirs, ce bouchon se distingue parmi tous par sa grande porte ouverte sur la cuisine. Voir le cuisiner s'activer au piano, sentir venir votre plat soigneusement préparé, j'ai vraiment adoré cela. C'est à la fois original et authentique. Mention très bien au service, professionnel et chaleureux et aux portions très copieuses servies dans les assiettes. J'ai donc passé un moment agréable et convivial, tout ce que j'attendais ce soir là."
445,Lauriane_,laurianet_p,13 mars 2019,Super !,4.0,friends,9,"Un bon moment en famille, nous étions 8 et nous avons très bien mangé : copieux, goûtu. 
Il faisait par contre assez chaud dans la salle du bas, mais tout s'est bien passé. Belle carte des vins et adresse à recommander vivement ! "
446,Bat M,885batm,9 mars 2019,Excellente soirée,5.0,family,1,"On s’est vraiment régalé en famille ! Excellente soirée, repas typique lyonnais vraiment délicieux, une serveuse très gentille, bref une réussite ! Nous recommandons ce restaurant 👌"
447,Vincent C,vincentcvt,8 mars 2019,"Très bons plats typiques, et bon service",5.0,business,192,"Restaurant bien situé dans le vieux Lyon, avec un excellent menu à 19.50€, constitué de produits locaux. Le service est bon, et les plats ont du goût."
448,julie s,Y7332KYjulies,7 mars 2019,Agréable moment en famille,5.0,family,14,Très bon accueil dans ce bouchon. Les enfants ont apprécié le menu enfant servi avec de vrais steaks et des frites maison ! Nous avons également aimé les menus copieux et très bien cuisinés. A noter également une très bonne ambiance. Nous vous le conseillons fortement. 
449,Hubert D,359hubertd,4 mars 2019,Typique et bon.,5.0,family,14,"Accueil chaleureux, nappes à carreaux et plats typiques lyonnais à des prix raisonnables. Quenelle excellente. "
450,Xfly,Xfly65,2 mars 2019,Tout était parfait!,5.0,couples,2,"Arrivée sans réservation et malgré le monde, l’équipe a tout fait pour nous dénicher une petite table. Les plats sont familiaux, typique lyonnais et d’un rapport qualité /prix absolument parfait. J’ai pris un menu et du début à la fin je me suis régalé !!! L’équipe est très sympathique et avenante, nous avons passé un super moment dans ce restaurant. Je recommande vivement et si on revient dans le coin, on se pose même pas la question de savoir où on ira manger..."
451,Marie jo R,mariejor2016,28 février 2019,Bon bouchon,4.0,family,161,"Le personnel est accueillant. les plats dans la tradition des bouchons, copieux et très bons. Une adresse à retenir"
452,Anne J,annej945,24 février 2019,COUP DE COEUR,5.0,couples,100,"Etant en balade en moto et cherchant de quoi déjeuner, mais assez tardivement, nous sommes tombés sur ce charmant petit bouchon. 
Accueil super sympathique, alors qu'il était déjà tard, patron très prévenant, très à l'écoute,  serveur beaucoup d'humour, super sympa, ambiance générale vraiment sympa, mais le top ce sont les plats. Merveilleuse surprise,salade lyonnaise excellente, puis andouillette frites top, sauce crème moutardée délicieuse, et rapport qualité prix très bon. Nous étions dans la salle du haut, en effet en bas, mais comme dans la plupart des bouchons il ne faut pas être claustro.
bref étant de la région de Lyon, nous nous sommes promis d'y retourner, très agréable découverte."
453,daniel L,W454VFdaniell,24 février 2019,"Quenelle de brochet, gratin dauphinois",5.0,couples,26,"Cadre super dans le jus depuis 25 ans au moins avec des photos de personnes célèbres(Jean Moulin, Abbe Pierre etc..."
454,Kusinaga,Kusinaga,22 février 2019,Un regal,5.0,friends,277,Cuisine lyonnaise dans ce qu'elle a de plus délicieux. Le service y est speed mais avec le sourire et la manière.
455,guillaumeAUVERGNE,guillaumeAUVERGNE,17 février 2019,Superbe repas,5.0,couples,13,"De passage sur Lyon durant un week end en amoureux, arrêt sur le pouce dans ce petit bouchon du vieux Lyon.
Repas excellent de l’entrée au dessert !

Je recommande ce restaurant n’est pas un attrape touristes !!! ++++"
456,Stephanie from London,stephaniefB9653YW,10 février 2019,Un vrai régal,5.0,family,204,"Accueil et service chaleureux et agréable 
De l entrée au plat et dessert : rien a redire sauf que nous nous sommes régalés 
Adresse à retenir pour notre prochain passage sur Lyon
Tip top
"
