,user,user_profile,date_review,title,rating,type_visit,num_contributions,review
209,Marie P,mariepA4776MM,7 juillet 2022,Un voyage en Amérique du sud,5.0,friends,1,"Un délice ! Parfait pour manger sur le pouce, service très agréable ! Le concept est sympa, je recommande !"
210,gilles B,gillesbS8606UB,6 juillet 2022,EXTRA !,5.0,couples,1,"serveuses jolies et souriantes ! c'est délicieux empanadas et rosé super 😊
merci pour la découverte, le goût et l'accueil "
211,Lydia,Hungrydia,4 juillet 2022,Un air d'Argentine à Lyon,5.0,none,19,"Super atmosphère (décoration soignée, musique latina) et très bonnes empanadas. Je recommande vivement !"
212,Clem L,501cleml,1 juillet 2022,Qualité au rdv !,5.0,couples,11,"Petite adresse tentée grâce aux avis sur TripAdvisor et une super découverte ! Tout est fait maison, on n'avait jamais vraiment goûté les empaladas et c était une très belle surprise , du coup on en a pris un de chaque sur la carte et 3 desserts sur 4, on a tout partagé et on s est régalés .
L accueil et le service au top avec un grand sourire , très avenants , il a fallu qu on vienne de Marseille pour tomber dessus alors que l on apprend qu il y en a un à Aix ? le rdv est pris en rentrant !
Merci pour tout 
Adios 😊"
213,Thierry,thierryf77,28 juin 2022,Vraiment bien,5.0,business,4,Merci !! Cuisine service accueil !! Rien à dire!!! Nous reviendrons avec les collègues !! Bonne surprise et bon conseils!!
214,gregoire B,gregoireb730,26 juin 2022,"Original, délicieux et très agréable!!",5.0,couples,3,"Très immersif, une super ambiance avec un service original et très agréable, des empanadas très bons et diversifiés, servis rapidement et des cocktails géniaux! Tout ça pour un prix abordable et modulable en fonction de votre faim🤩"
215,Myriam M,Moumoudetoulouse,22 juin 2022,L’argentine dans vos assiettes,5.0,couples,12,"Très satisfaits de notre passage 
Une belle découverte pourquoi sait apprécier les mets hors du commun!"
216,Kevin S,Z9413HYkevins,20 juin 2022,Délicieux,5.0,family,12,"Délicieux, service et personne irréprochable 
Merci milles fois notre passage à Lyon nous manques déjà. Dès nous revenons nous repassons !"
217,Antoine M,I1495VLantoinem,16 juin 2022,Excellent !,5.0,couples,1,"Super restaurant dans lequel on ressent toute la passion de la culture Argentine. Les plats sont super bons et beaucoup de choses sont très bien penses (carte, prise de menu, numérotation des plats, etc.)
J’ai adoré !"
218,Elie M,eliemonge,12 juin 2022,Bienvenidos a Buenos Aires,5.0,friends,3,"Accueil super chaleureux, empanadas et cocktails tres bien préparés. La décoration est rapportée d’Argentine par le propriétaire, chaque détail du lieu est réfléchi !"
219,emiliepompelle,emiliepompelle,12 juin 2022,Un des meilleurs endroit pour partager un bon moment !,5.0,friends,6,Incroyable ! Un accueil merveilleux et une cuisine vraiment excellente! Un moment avec nos amis parfait ! Nous recommandons vraiment la terrasse est au calme et à l abris de la chaleur.
220,lucasbter,lucasbter,8 juin 2022,On mange très bien Accueil très chaleureux,5.0,friends,3,"Très bon endroit je conseille vivement c’est très bon!! 
L’accueil est très sympathique et le personnel très sympa!! Je recommande vivement"
221,Andréa C,275andr_ac,7 juin 2022,un incontournable lyonnais,5.0,friends,22,un incontournable depuis longtemps. Je ne peux que recommander Empanadas pour son accueil chaleureux et ses délicieux empanadas (mentions spéciales pour les serveurs)  😋
222,Oceanne M,945oceannem,1 juin 2022,Très bon !,5.0,couples,1,"Fortement recommandé, un choix varié pour les différents régimes alimentaires. Nous en avons testé 7 ainsi que 2 desserts et toutes les recettes proposé sont réellement uniques"
223,mickael p,mickaelp117,1 juin 2022,Excellent,5.0,couples,9,De très bons Empanadas argentins. Une vraie surprise dans une petite rue Lyonnaise. On reviendra avec joie
224,jc892017,jc892017,29 mai 2022,"Jolie découverte,  dépaysant",5.0,family,31,"Nous avons testé l'ensemble de la carte. 
Une petite erreur sur la commande,  rien de grave, largement compensé par l'accueil chaleureux et réactif.
Le choix est varié, et il est appréciable de tester toutes les saveurs proposées ! Repas très convivial."
225,Mégane B,68m_ganeb,28 mai 2022,Super endroit,5.0,friends,1,"Endroit super, les empanadas sont succulents ainsi que les desserts
Les personnes qui y travaillent sont également tres sympathique"
226,Cécilia B,339c_ciliab,27 mai 2022,Parfait !,5.0,friends,1,"La nourriture était délicieuse, de même pour le service ! Très bonne ambiance, qui vous ramène directement en Argentine"
227,AlixM,AlixMarco,27 mai 2022,Très bien,5.0,friends,3,"Je suis venue suite aux recommandations d’une amie. Et résultat : bonne ambiance, service au top et super plat ! Je recommande également :)"
228,Nicole J,MamieNicoleJ,26 mai 2022,Les meilleurs Empanadas de Lyon !,5.0,family,2,"Tres bonne ambiance, cuisine delicieuse 
 Restaurant adapté pour tous les âges sauf pour danser sur les tabourets !

Mamie Nicole"
229,Mathieu M,mathieumM5382MG,26 mai 2022,Super restaurant,5.0,friends,1,"Les Empanadas sont excellents, tout comme le service et l'accueil. Super Barman et coktails dans une ambiance chaleureuse !"
230,Jerem0857,Jerem0857,21 mai 2022,A découvrir ou re-découvrir au plus vite !,5.0,friends,17,"Une super ambiance et des bons produits !
Les ingrédients parfaits qui me feront revenir !
Un voyage gustatif à venir découvrir ou re-découvrir ! "
231,Antho B,anthob532,21 mai 2022,A faire absolument,5.0,friends,19,Accueil au top ! Restaurant au top ! Nourriture tien à dire et l'ambiance est parfaite !!! ça vaut vraiment le coup d'y passer
232,Matthieu C,matthieucS2459KA,21 mai 2022,Very good,5.0,friends,5,"Très bon empanadas, personnel grave cool, je vous conseille le copetin pour le dessert, super nickel"
233,Caroline H,carolinehX6566RA,21 mai 2022,L'argentine à Lyon,5.0,couples,1,"Super resto avec des produits frais, des recettes maison et variées. Prix très abordables par rapport à la qualité des produits. Personnel souriant et très sympa !"
234,Chloé B,chlo_b724,20 mai 2022,Charmant et sympathique,5.0,couples,10,"Le cadre et l’ambiance est tellement chouette ! Le personnels très accueillant et les empanadas très bonnes ! 
Pour une petite soirée bien sympa en amoureux ou entre amies et famille. Je recommande à 100% ce lieux super cosy ✨"
235,Goyo T,Goyotanguy,20 mai 2022,Excellent accueil,5.0,couples,2,"Nous avons mangé en couple dans ce restaurant.
L’accueil est très chaleureux l’ambiance est dans la continuité de l’accueil et surtout les ampanadas sont succulents. Attention à ne pas avoir les yeux plus gros que le ventre car au bout de 4 empanadas j’étais déjà calé haha. 
Nous recommandons vivement ce restaurant"
236,Annabelle T,annabelle-hiney,20 mai 2022,Yum!,5.0,family,1,"Empanadas trop bonnes, super ambiance et service très chaleureux. Je recommande à ceux qui souhaitent retrouver des saveurs authentiques de l’Amérique latine."
237,Syndi A,syndia2015,14 mai 2022,Meilleurs empanadas de Lyon,5.0,friends,49,"Service impeccable et rapide ; empanadas de choix et délicieux ; tout est fait maison, et les tarifs sont abordables, je recommande vivement ! "
238,Olivia R,V8604NColiviar,14 mai 2022,Une soirée qui fait voyager,5.0,friends,1,"Un très bon moment entre amis ! Les empanadas sont délicieuses ☺️
Le personnel est top ! Je recommande ++++++"
239,Capucine C,831capucinec,14 mai 2022,Meilleur restaurant d’empanadas de Lyon !,5.0,friends,2,"Un excellent restaurant d’empanadas !! 
Le personnel est adorable et les empanadas excellentes, allez y les yeux fermés."
240,Camille D,Camille0812,14 mai 2022,Des empanadas délicieuses 😋,5.0,friends,1,"Un très bon restaurant, les empanadas sont excellentes. Il y a du choix pour tout le monde, même pour les végétariens ! 
L'ambiance est top, un personnel sympathique et un veritable air d'Amerique du Sud. 
Je recommande !"
241,Pierre B,H7677POpierreb,14 mai 2022,"Petite soirée entre amis, accueil très chaleureux et des empanadas de haute volée, autrement dit une belle soirée!",5.0,friends,1,"Petite soirée entre amis, accueil très chaleureux et des empanadas de haute volée, autrement dit une belle soirée en terre ibérique en plein centre de la capitale des Gaules!"
242,Morgane A,24morganea,14 mai 2022,Best place,5.0,couples,7,"Après avoir testée toute la carte , je ne peux que vous recommander cet endroit , pour l’ambiance, la qualité de la comida , et surtout l’accueil (service rapide)  . Foncez les yeux fermés"
243,Marion L,A6055VGmarionl,14 mai 2022,Amazing,5.0,friends,2,L’accueil vaut la qualité des plats 🥰 si on pouvais avoir les serveurs sur la carte ce serait mieux
244,Chloe J,chloejxxxxx,13 mai 2022,Empanadas club,5.0,friends,1,"Très bonnes empanadas et bon cocktails faits maison, bonne ambiance, personnel très sympathique . On recommande! ⭐️"
245,Pierre F,Y227,12 mai 2022,Los quiero un montón,5.0,friends,2,"Le meilleur endroit latino de Lyon ♥️: l’ambiance, les employés, les cocktails, les empanadas et les desserts !!"
246,Inès B,ines_boud,11 mai 2022,Meilleure ambiance de lyon,5.0,friends,1,"Super cocktails 
Super ambiance 
Super musique 
Super cours de salsa
Empanadas delicieux
Super serveurs 😏"
247,Papatwin69008,Papatwin69008,7 mai 2022,L'argentine pour 45 euros à deux,5.0,couples,14,"Une découverte.
Un cadre qui fait voyager, une ambiance conviviale (bon, ok, un peu bruyante, mais dans l'ambiance), un accueil serviable et chaleureux, un dîner au budget plus qu'abordable, et j'allais oublier : c'est très bon.
Ps : essayez les Malbec. L'argentine sait (aussi) faire du vin."
248,vincentcbx,vincentcbx,7 mai 2022,Bonne découverte !,5.0,none,3,"Ma copine et moi sommes tombés par hasard sur ce restaurant. Malgré les nombreuses réservations ce soir là, le serveur nous a vite trouvé une table. Les empanadas, spécialités de la maison, était absolument délicieux ( Mention spéciale pour le Pollo et le Carne Picante) 3 suffiront à vous rassasier même si vous pouvez en recommander à volonté. De plus, le prix est minime face à la qualité des produits et du repas (fait maison !). Il est aussi possible de commander à emporter avec Deliveroo. L'accueil est irréprochable et le serveur très gentil (il nous a offert un shot de liqueur argentine à la fin). Super expérience, à refaire. "
249,Arnaud G,arnaudg501,5 mai 2022,Buen provocho,5.0,friends,7,Une dégustation de qualité avec un personnel très agréable !! Bienvenu en Argentine 🇦🇷 On reviendra pour goûter l'Anielllo 🍷
250,Jc T,160jct,5 mai 2022,Super restaurant,5.0,couples,1,"Personnel chaleureux avec une super ambiance
Et les meilleurs emplacements que j'ai manger
Je recommande fortement"
251,Louise B,loubrouise,30 avril 2022,Friends retrouvailles,5.0,friends,1,Très bon lieu pour partager un repas entre amis. Le choix des empanadas est varié et elles sont très bonnes !! À visiter sans hésiter
252,Marine A,marinea856,30 avril 2022,Incroyable!,5.0,friends,1,"Les empanadas sont exceptionnels et l'ambiance est chaleureuse ! Les serveurs sont au top !
Une adresse de fou !"
253,Leslie S,lesliesF4921FK,30 avril 2022,Belle découverte,5.0,family,4,"Voyage le temps d’un repas en Argentine avec les empanadas. Produit frais et savoureux 
Accueil chaleureux & jolie deco d’inspiration Argentine.
Adresse très sympa en famille ou entre amis"
254,DOSSET O,dosseto,29 avril 2022,Super soirée,5.0,family,1,"Accueil sympathique et souriant.
Les empenedas sont délicieux 
Et il y a même des maillots de foot sur les murs 
Excellente adresse !"
255,Maéva P,974ma_vap,26 avril 2022,Repas entre amis,5.0,friends,1,"Excellent et pas chère ,nous sommes venus à presque 20 et cela n'a pas impacter le service impeccable et l'amabilité des employés.

Recommandations à 100% et bonne appétit"
256,Joran J,joranj561,23 avril 2022,Adresse incontournable,5.0,family,2,"Super accueil, super service, super ambiance, convivialité au rendez-vous et on s'est régalé !!! Une super adresse à faire impérativement !! Bravo à toute l'équipe ! Vraiment au top !"
257,lucie L,lucielH6896AT,23 avril 2022,Excellent moment !,5.0,family,2,"Une belle découverte de la cuisine Argentine ! Nous nous sommes régalés. Le personnelle est très sympathique, à l'écoute et souriant. Un petit avant goût de vacances dans une salle bien décorée et avec de la musique locale. Encore merci ! Nous recommandons cette adresse."
258,malory dijon,Malotte69,23 avril 2022,Parfaite soirée,5.0,couples,2,"Accueil très sympathique, bon rapport qualité/prix, on s’est vraiment régalé !! On reviendra c’est sur"
259,elodie p,elodiep323,23 avril 2022,Fonceeez,5.0,family,1,"Les empanadas sont au top, l'ambiance géniale et les cocktails délicieux !! 
Tout ça pour un prix plus que raisonnable.
Le service est parfait, les serveurs sont accueillants et souriants.
Je recommande ++++ pour une soirée en famille, entre amis ou en amoureux."
260,Antoine P,antoinepL785CA,23 avril 2022,Très bonne adresse !,5.0,family,1,Super bon moment! Service génial et convivial et empanadas excellentes ! L'ambiance est au rendez-vous
261,Clementine,Clementine-et-Alain,23 avril 2022,Excellent!,5.0,friends,3,"Nous allons régulièrement à l’Empanadas Club avec des amis. Ce sont les meilleurs de la ville. Les serveurs sont très sympas, la déco aussi."
262,Arnaud L,A7904CKarnaudl,22 avril 2022,"Très bon restaurant, bonne ambiance",5.0,friends,1,"Très bonne adresse à Lyon, les patrons sont accueillant, et le service chaleureux.
On y mange très bien, et pour un prix raisonnable.
Idéal pour se dépayser un peu, je recommande. "
263,Rémi P,PasdlRemi,22 avril 2022,Bon p'tit resto d'empanadas,5.0,friends,2,"Bon restaurant pour se poser, multiples choix (végé notamment) pour un prix raisonnable
Je recommande"
264,Emilie,Emilie0049,22 avril 2022,Très bonne soirée,5.0,friends,1,"De très bons empanadas, des cocktails et digestifs fabuleux, et un accueil chaleureux, le tout pour passer une bonne soirée."
265,Lauriane F,351laurianef,22 avril 2022,Parfait,5.0,friends,2,"Accueil, cuisine, tout est parfait. A découvrir absolument.
Les serveurs ont envie de nous faire partager leur culture."
266,Maud V,770maudv,21 avril 2022,Super adresse sur Lyon !,5.0,friends,1,"Serveurs au top et menu délicieux ! Arrêtez vous y, vous ne serez pas déçu. Plongé en Argentine, c'est génial !"
267,Jeremy B,jeremybD5103YM,21 avril 2022,Superbe adresse,5.0,couples,1,"Excellente adresse. Une ambiance vraiment sympa. Une cuisine pleine de saveur. Je recommande vivement l’adresse pour une sortie entre amis, en couple ou en famille"
268,Sylvain R,69sylvainr,21 avril 2022,Le meilleur de l’Argentine au cœur de Lyon,5.0,friends,1,"Empanadas parfaits et surtout équipe toujours très accueillante !
J’y viens très régulièrement, entre amis ou couple et je ne suis jamais déçu."
269,Clémence D,cl_menced832,21 avril 2022,👍,5.0,friends,1,"Délicieux et bonne ambiance !
Les serveurs sont très sympas et nous conseillent ! Je recommande vivement !"
270,Fanny C,fannyc171,21 avril 2022,super restau !,5.0,friends,5,Super restau les empañadas sont très bonnes ! Le personnel super sympa et le service très rapide je recommande
271,Lolo,lolorem,20 avril 2022,Super restau!,5.0,friends,23,"Super restau ! L’ambiance est top et les empanadas sont très bonnes.
Les desserts sont très bons aussi.

Je recommande!!"
272,javanaise45,javanaise45,20 avril 2022,Une escale en Argentine,5.0,couples,8,"Un petit restaurant typique argentin où tout est fait maison ! Nous y sommes allés un mercredi soir et même si le monde était présent, le service a été très rapide et de qualité ! 
Une superbe découverte ! J’y retournerai avec plaisir !"
273,Camille B,camillebW9014TC,19 avril 2022,Team solaire,5.0,business,3,"Excellent et accueil chaleureux.
Très bonne qualité.
Un service rapide, on voyage,on boit et on mange bien..Viva Argentina !"
274,Mathieu G,Y3532FSmathieug,19 avril 2022,Urbasolar teams,5.0,business,1,"Très bon, je recommande.
Rapide, service souriant, empanadas et dessert délicieux.
Urbasolar, solar energy for green planet."
275,Maïeul R,ma_eulr2022,19 avril 2022,"Petit contrat à 10M de pesos à fêter avec ma collaboratrice, que j’espère bien bouyave ce soir.",5.0,business,1,"Restaurant de qualité supérieure, foncez y sans zéziter.
Vraiment nésitez en aucun cas. 
Les empanadas c’est trop bon !! 
MIAM. 🤤"
276,Agustín C.,agusteed,17 avril 2022,Buenísimo!,5.0,friends,2,"Meilleur endroit pour manger des empanadas comme en Argentine! Staff au petits soins et bien sympa. Le combo parfait pour une bonne soirée. Gracias chicos, Agustín."
277,LindaBecameil,Libecam,16 avril 2022,Apéro Dinatoire,5.0,family,1,"Une très bonne adresse, personnel très souriant et des super empanadas 😋 à voir absolument...Bon voyage en Argentine !"
278,Alice D,V4512MGaliced,16 avril 2022,"Super, comme d'habitude.",5.0,friends,1,"On y vient et revient encore. On trouve toujours des empanadas à notre goût !
Allez y sans hésiter 😀"
279,romana722,romana722,15 avril 2022,Ambiance très cool !,5.0,friends,5,"Les empanadas délicieuses ! A recommander !
Les gens très souriants, l'ambiance latino, on a vraiment passé un super moment.
Le copetin à goûter absolument !"
280,Alex S,N8747KQalexs,15 avril 2022,Meilleur restaurent Sud Américain de Lyon,5.0,friends,2,"Excellent restaurant, des empanadas top ! 
Très bon vins, bonnes bières et super desserts, en plus de l’ambiance mucho caliente 😋"
281,Fabrice P,132fabricep,15 avril 2022,Magnifique empanadas !,5.0,friends,47,"Super découverte, très convivial, accueil très sympa et empanadas excellentes !!! Cadre agréable et très local, super musique"
282,Flor,197florr,11 avril 2022,Las mejores empanadas !,5.0,none,1,On a passé une super moment ! Les empanadas sont très bonnes et il y a des options pour les végétariens ! Les serveurs sont tous sympas (Ils sont même chanté et dansé de la cumbia !).
283,Vincent R,Sheeep7,10 avril 2022,Les meilleurs empanadas de Lyon.,5.0,none,3,"Équipe souriante et super sympa ! Empanadas excellents, cocktails au top. C'est toujours un plaisir de venir."
284,Charlotte C,charlottecC4650SZ,9 avril 2022,Super decouverte,5.0,couples,49,Très très bonne découverte pour nos papilles. Tarif raisonnable. Super service très gentil et accueillant.. je recommande+++++
285,François,maradomarado,5 avril 2022,Magnifique découverte,5.0,none,1,"Excellents empanadas argentins à côté de Terreaux, service efficace, simple et rapide 👌 je me suis régalé avec le dessert du weekend😍
Prix juste pour les empanadas et le cocktail (le tout fait maison d'ailleurs)
Le personnel toujours à l'écoute et souriant nous a fait passer une superbe soirée 💯🥰
On y reviendra pour le prochain empanada du mois!!"
286,Baptiste A,969baptistea,2 avril 2022,Très bon,5.0,friends,1,"Très bon et abordable 
Personnel agréable 
Je recommande nous avons passé un bon moment
Les cocktails sont également très bons !"
287,docilriccio,docIlriccio,2 avril 2022,Excellente découverte,5.0,couples,1,"Nous sommes rentrés par hasard et finalement avons fait une excellente découverte.
Dans ce restaurant vous mangerez très bien, d'excellentes empanadas, vous boirez du bon vin argentin et vous serez extrêmement bien reçus.
Toute l'équipe est très bienveillante et vous mangerez sous le regard de D10S (Diego), aussi célèbre à Naples qu'en Argentine.
N'hésitez pas ... allez-y !!!"
288,Les épicuriennes torturées,epicuriennetorturees,20 février 2022,Si vous voulez des empanadas généreux et délicieux c'est par ici !,4.0,friends,14,"Nous avons testé empanadas club et on a pas été déçu du voyage !!! 🇦🇷🇦🇷

A la carte vous pouvez retrouver 8 empanadas différents dont 3 végétariens. 
On les a tous testé mais gros coup de cœur pour le Pollo au poulet grillé avec oignons et poivrons. 
On a adoré la garniture qui était hyper bien cuisiné et généreuse comme on aime. 
Les chaussons sont au prix de 3,50€ (avec 3 ou 4 chaussons vous êtes bien callés). 
Les desserts sont également abordables et très sympa!! 

Si vous voulez des bons empanadas bien garnis pour pas trop cher alors foncez 🥰🥰. "
289,DamSlyon07,DamSlyon07,20 février 2022,Resto à tester!,5.0,couples,6,"Musique sympa, dans un lieu sympa, avec des serveur sympa ainsi que les cocktails et les empanadas,  sympa quoi! ☺️ Nous recommandons"
290,Alexia G,902alexiag,27 janvier 2022,Moment convivial,4.0,friends,58,"Belle découverte, le concept est original puisque vous pouvez prendre librement le nombre d’empanadas que vous souhaitez parmi un panel de 8 choix : viande, végétarien, fromage etc…
Le service est rapide et les empanadas étaient très bons."
291,hugo,Cruiser66573268001,23 janvier 2022,Très bon ! Je recommande,4.0,friends,5,"Nourriture très bonne, prix correct. Accueil chaleureux, personnel agréable, et servi rapidement, les empanadas ont le même goût que celles que l’ont mangent en Argentine. 
Je recommande"
292,Arnaud V,519arnaudv,30 décembre 2021,Découverte,5.0,couples,7,"Belle découverte … mention spéciale pour le numéro 1 carne .. petit conseil garder le pour la fin.
Acceuil et déco très sympa… 

Ne passez pas devant sans vous arrêter"
293,Bon vivant français,72lo_cb,21 décembre 2021,Ne jamais se fier à tripadvisor,2.0,friends,1,"Restaurant un peu surcôté…

Les empañadas sont ok tiers mais ne cassent clairement pas des briques.

N’y allez pas en pensant vous désaltérer avec une bière bien fraîche : ne sont servis que des heineken argentines…

Les empanadas ne sont pas très chers à l’unité 3,5€ mais comptez bien 5 minimum, soit 17,50€,  si vous ne voulez pas ressortir en ayant faim.

Je conseille plutôt les bouchons lyonnais qui proposent des menus complets avec des plats locaux pour seulement 20€ !"
294,Julien,Aupireazy,10 août 2021,Au top,5.0,family,29,"Empenadas top. Le concept est bien, commande pratique, les numéros sur les empenadas etc..
Le personnel est au top. Ainsi que le décor."
295,Manon D,D7629VAmanond,30 juillet 2021,Excellent et original,5.0,couples,4,"Très bon, permet de goûter à la cuisine argentine, original, de qualité et les serveurs sont accueillant."
296,NKMDB,NKMDB,27 juillet 2021,Rdv en Argentine,5.0,family,20,"Super expérience. Ambiance du restaurant te transporte. Les empanadas sont à ""tomber""...et la sauce !!!! Le personnel très souriant, très agréable."
297,Candy,candycZ5883BC,19 juillet 2021,Super,5.0,none,3,"Commande passée à emporter  (12 empanadas+ deux sauces chimichurri).
Très bonnes empanadas, les sauces sont un peu juste en quantité pour autant d'empanadas.
Les bières argentines étaient super bonnes.
Nous commanderons de nouveau avec plaisir."
298,Läo M,253l_om,5 juin 2021,Un joli coin d'Argentine,5.0,couples,2,"Nous sommes tombés sur ce petit coin d'Argentine par hasard... Quelle chance !

L'équipe est aux petits soins, chaleureuse et appliquée, à l'image de la cuisine.

Que vous soyez plutôt viande ou végé, les empanadas sont variés et tout aussi savoureux les uns que les autres.

Foncez !"
299,Floriane0169,Floriane0169,29 mai 2021,Belle découverte,5.0,friends,14,"Très belle découverte argentine ! Cocktails et boissons du pays,  empanadas variés (y compris pour les végêariens) et desserts excellents. Le tout fait maison et à petit prix. "
300,LoicGT,LoicGT,23 mai 2021,"Pour une première,  cela a",5.0,none,34,"Pour une première,  cela a été une belle découverte : 
Le serveur a pris le temps de nous expliquer la carte en détail , que ce soit les boissons ou bien les empanadas. 
Dans l’assiette, tout est excellent: des empanadas( carne et carne picante en ce qui me concerne) à la salade en passant par la petite sauce dont j’ai oublié le nom! 
Concernant le cadre , nous avons mangé sur la terrasse( COVID oblige )qui est agréable . 
Au moment de régler, à l’intérieur, j’y ai vu une déco fort sympathique orientée  football, évidemment, avec entre autres, un joli maillot de River Plate me semble-t-il  et quelques posters d’un certain Diego... 
Bref, j’y retournerai avec plaisir! "
301,Baptiste B,515baptisteb,23 mai 2021,Des empanadas excellents garnis,5.0,none,2,"Des empanadas excellents garnis de produits de qualité 
Service rapide et personnel chaleureux 
Pour tous les fans de cuisine argentine, adresse à ne pas louper "
302,Babeth78200,Babeth78200,22 mai 2021,Une petite pause s impose,5.0,family,108,Incontournable pour les amateurs de ces petits chaussons gourmands. Du fait maison et on le sent dans la dégustation. Et petite surprise en bonus sur le dessert. Une émotion sucrée avec leur dessert façon banofi avec une chantilly toute douce et légère
303,MelKev2011,MelKev2011,20 septembre 2020,Un régale !,5.0,friends,8,"Super pour manger sur le pouce.
Le personnel est très accueillant, le concept très sympa et les empanadas délicieux ! Ne pas hésitez à un faire un arrêt ;)"
304,Aubin,aubin1773,19 septembre 2020,À faire,5.0,none,1,"Juste un délice merci pour ce voyage gustatif 
Les empanadas sont délicieux et la petite boisson au mate est splendide à refaire "
305,PRAD,PRADOU71,19 septembre 2020,Invitation au voyage,5.0,none,1,"Les posters de saviola, trezeguet, carlos tevez et autres grands noms du football vous entourent, un air de ""buena vista"" raisonne à vos oreilles, vous devinez alors le ravissant sourire sous le masque de la serveuse. L'accueil est parfait, vous avez la carte des empanadas en main et la perspective d'une Quilmes bien fraiche semble tout indiqué."
306,Olivier C,oliviercU3466HL,22 août 2020,Très bien. Carte assez restreinte,5.0,none,13,Très bien. Carte assez restreinte mais empanadas bien préparées. Service agréable. Cadre sympa. A refaire.
307,AurelienGI,AurelienGI,22 août 2020,Un retour en Argentine !,5.0,solo,8,"J'ai enfin retrouvé ce que je cherchais. Les empanadas sont vraiment excellentes sans parler de leurs Alfajores ! 

Une mention spéciale pour la Guilmes qui me manquait tant 

J'y repasserai à chaque passage sur Lyon c'est sûr"
308,Saitama M,soufito,18 août 2020,Succulent !,5.0,friends,1,"un vrai régal ces empanadas vraiment délicieux, puis les serveurs ainsi que le gérant sont au top ! J'y retournerai sans hésiter."
309,nahema,nahemac2020,18 août 2020,Au top,5.0,friends,1,"Accueil très chaleureux, bonne ambiance et empanadas super bons! Et mention spéciale pour la pampita, un petit cocktail très appréciable!"
310,Saïd,591sa_da,18 août 2020,Un petit coin d'amérique latine à Lyon,5.0,none,2,"Les empenadas sont délicieux et l'ambiance est super, j'adore!
Pour passer une soirée décontracté tout en faisant plaisir à ses papilles gustatives, c'est l'endroit idéal."
311,Math Rocknfool,306mathr,7 août 2020,Super adresse !,5.0,family,5,"Des empanadas comme si on était en Argentine. La formule est attrayante, ludique avec son menu à numéro que l'on retrouve ensuite gravé sur l'empanada et avec un bon rapport qualité prix. Du choix et des empanadas absolument délicieuses ! Le seul reproche serait que la terrasse sur le trottoir n'est pas épargnée par les odeurs de pisse des zonards des terreaux 😒 ce serait sympa que la ville vienne nettoyer plus souvent... Mais sinon il fait bon vivre à l'intérieur avec une équipe jeune et hispanisante. Un vrai régal !"
312,Chico M,779chicom,4 août 2020,Les meilleurs empanadas de Lyon,5.0,friends,2,"Un très bon moment passé entre amis en mangeant des empanadas typiques d'Argentine !
Un pur régale que ce soit au niveau du goût et de l'ambiance.
Je recommande fortement. "
313,Mathilde I,mathildei2019,3 août 2020,Magnifique découverte,5.0,friends,1,"Magnifique découverte au cœur de Lyon qui nous a plongés directement en Amérique Latine. Décoration typique et accueil chaleureux, les empanadas accompagnés de leur cocktail signatures nous ont fait voyager en plus d’être délicieux. 
Rapport qualité prix imbattable. 
Nous avons passés une excellente soirée et le service et la propreté sont irréprochables. 
Je recommande vivement!! 
Belle découverte et soirée agréable garanties "
314,Juliette25000,Juliette25000,31 juillet 2020,Bons empanadas,4.0,family,123,"C'est un restaurant agréable pour déguster quelques empanadas à un prix raisonnable.
Nous avons bien aimé celui au poulet. À l'inverse, nous avons été un peu déçues par l'empanada du mois aux crevettes. En effet, ces dernières étaient insipides et minuscules.
Toutefois, nous avons passé un agréable moment dans un cadre joliment décoré, visible depuis une terrasse calme.
Enfin, le dessert était très bon. "
315,69voyageurdumonde69,69voyageurdumonde69,30 juillet 2020,Au top,5.0,couples,547,"Une belle ambiance, un cadre sympa,  un bel accueil,  une cuisine délicieuse ! Très sympa, à faire pour découvrir les spécialités de l'Argentine!"
316,Leila Mckenna,lp_mckenna,18 juillet 2020,Délicieux,5.0,none,1,C'était super! Le service est impeccable et le personnel est très aimable. Les empanadas étaient savoureuses et diverses avec des options végétariennes. Les boissons sont délicieuse avec des spécialités latino-américaines! Pris un dessert à mourir! Délicieux et à refaire
317,patdeG,voyageuse411,16 juillet 2020,"Original, simple et goûteux",4.0,none,14,"Contentes d'être entrées par hasard dans ce petit restaurant argentin. Très bon accueil ... agrémenté d'un charmant petit accent !
Choix de 8 empanadas (végétarien compris). La pâte est bonne ;  les farces variées et savoureuses. Je me suis régalée avec le "" carne"". Le tout accompagné d'une petite salade bien goûteuse.
Testés 2 desserts sur 3 : un régal;
Le tout fait maison à prix fort raisonnables. 
Je recommande cet endroit et j'y retournerai."
318,Marie D,mariedK782UU,12 juillet 2020,Simple mais efficace,5.0,couples,41,"Un décor moderne, un accueil efficace et agréable nous avons prit a emporté. Le temps d'attente était correct. Pour les plats nous avions prit différents empenadas pour en tester le plus possible (écouter les conseillés du serveurs 3 par personnes c'est en effet suffisant) bonne équilibre pâte/farce et beaucoup de saveur. En bref une cuisine généreuse et un accueil confortable. De quoi donner envie d'y retourner !!!"
319,Seb G,335sebg,11 juillet 2020,Super!!!!,5.0,couples,7,"Découvert totalement par hasard en se baladant... Du coup on s’est installé à midi!
Super bon et très aimable!
Je le conseille très fortement!!!!"
