,user,user_profile,date_review,title,rating,type_visit,num_contributions,review
169,Catherine C,catherinecJ8609EM,1 octobre 2015,Très bon petit bouchon lyonnais,5.0,none,38,"Nous vous recommandons chaudement cette adresse, l'accueil est sympathique, la nourriture excellente (en particulier la fricassée de foies de volailles aux pistaches avec mesclun bien assaisonné) et les prix corrects.
"
170,Kims,kims001,30 septembre 2015,Bon bouchon lyonnais !,4.0,friends,1426,"Bouchon traditionnel frais et bon mais rien d'exceptionnel. Tarif intéressant ! Un peu long entre les plats...
"
171,tweetylyon,tweetylyon,28 septembre 2015,UNE TRES BONNE ADRESSE POUR DEJEUNER,4.0,business,464,"Dans une rue calme du 6e arrondissement à deux pas du métro Foch. Ce restaurant sert une très bonne cuisine  dans un cadre sympathique. Le service est impeccable et le personnel sympathique.
Il est vivement conseillé de réserver."
172,gones2013,gones2013,15 septembre 2015,Frais et très  bon,4.0,none,566,"Repas le midi ,tres bon accueil,une formule plat +dessert pour 18€, avec des produits de qualité,un plat tres bon mais que dire du dessert(compoté de figues mousse de mascarpone et ses croûtons de pain d epice) tout simplement sublime,je recommande  ce restaurant"
173,Yvanna B,yvannab2014,13 août 2015,Très bien,5.0,none,88,"Très bonne table Lyonnaise.
L'assiette est fine et les produits sont frais.L’accueil et le service sont agréables.
Je recommande"
174,John M,R1870YVjohnm,1 août 2015,Super,4.0,family,2,"Très bon rapport qualité prix, des plats de qualités, un vrai bouchon lyonnais!
J'ai l'habitude de prendre le menu, jamais déçu.
"
175,Del6901,Del6901,10 juillet 2015,C est variable,3.0,business,16,"Ns sommes allés plusieures fois ds ce restaurant, bilan aléatoire... 
 Mieux en hiver, salade d ete tr cheres pr ce qui est ds l assiette..
"
176,quantis38@gmail.co m,quantis38,10 juin 2015,Très moyen,2.0,friends,11,"Service très lent et pas réactif du tout. Cuisine correcte même si la quantité n'est pas au rendez-vous. 
Les desserts sont par contre très bien ce qui remonte un peu le niveau."
177,dlc2009lcd,dlc2009lcd,5 mai 2015,excellent,5.0,family,1,excellent bouchon lyonnais cuisine de qualite tres bon service dans un cadre chaleureux on retrouve les plats typique d un bouchon avec gourmandise et savoir faire d une cuisine maison
178,Gaelle P,303gaellep,24 avril 2015,excellent,5.0,family,2,"Très bonne cuisine, service impeccable. Le serveur est à l'écoute, et soucieux du moindre détail.
Je recommande"
179,MMEFLYBEEF,MMEFLYBEEF,3 mars 2015,Très bon bouchon Lyonnais,4.0,family,34,"Je m'y suis rendue à plusieurs reprises et je n'ai jamais été déçue :
Déco typique et de très bon goût (exercice souvent difficile pour les bouchons...)
Accueil pro et agréable
Et surtout plats savoureux et préparés avec de ""vrais produits"".

Pour moi ce bouchon n'a rien à voir avec les pièges à touristes qui servent du surgelé hors de prix."
